Time,RtoR
,207
,642
,732
,421
,407
,317
,598
,267
,246
,523
,644
,160
,398
,431
,686
,1001
,1087
,642
,630
,631
,408
,249
,68
,688
,797
,319
,594
,1372
,240
,322
,235
,438
,322
,400
,197
,240
,327
,922
,187
,756
,1564
,1045
,113
,3207
,561
,243
,552
,166
,235
,280
,756
,522
,1204
,355
,888
,552
,299
,268
,349
,1698
,152
,680
,760
,990
,248
,713
,486
,195
,162
,563
,359
,2195
,205
,277
,367
,836
,1481
,843
,156
,717
,601
,201
,797
,726
,439
,355
,80
,747
,1601
,717
,581
,315
,280
,953
,543
,467
,278
,769
,827
,361
,125
,855
,993
,152
,400
,440
,155
,1365
,439
,801
,520
,278
,117
,235
,529
,356
,324
,319
,844
,273
,246
,756
,605
,562
,543
,247
,115
,730
,474
,39
,768
,436
,119
,482
,401
,440
,197
,533
,664
,365
,793
,690
,117
,239
,605
,1557
,794
,356
,367
,120
,646
,350
,1362
,94
,549
,516
,369
,181
,1608
,1398
,690
,826
,333
,403
,870
,1569
,355
,83
,200
,485
,3551
,893
,1267
,2361
,1919
,120
,1197
,685
,721
,1484
,2150
,878
,1450
,2917
,782
,581
,2917
,374
,180
,1448
,1555
,1950
,1364
,1040
,350
,1388
,462
,162
,229
,934
,3362
,413
,5014
,655
,429
,6999
,2205
,1798
,6401
,1644
,274
,281
,1042
,6238
,1428
,936
,2475
,1447
,915
,4110
,1210
,2995
,1554
,775
,1595
,838
,4155
,802
,3232
,7807
,2479
,3517
,3438
,805
,1684
,1628
,928
,558
,1082
,2679
,1274
,962
,2512
,1805
,720
,809
,1081
,1346
,4801
,766
,75
,272
,832
,726
,169
,567
,2713
,643
,157
,277
,165
,364
,3251
,896
,1807
,636
,721
,809
,719
,153
,850
,270
,408
,155
,639
,4119
,681
,2612
,1187
,274
,328
,196
,402
,435
,237
,95
,321
,670
,1169
,144
,1498
,431
,1237
,646
,2634
,283
,1357
,758
,132
,3715
,997
,717
,158
,726
,156
,244
,555
,959
,673
,89
,392
,1094
,1350
,243
,158
,562
,1322
,1190
,1010
,400
,1758
,1676
,849
,1304
,176
,333
,1057
,1368
,953
,920
,601
,439
,363
,1706
,804
,798
,165
,2717
,1009
,355
,284
,834
,1798
,322
,436
,1284
,3758
,678
,732
,711
,76
,1087
,400
,1565
,954
,276
,361
,919
,637
,811
,2273
,880
,707
,171
,243
,476
,442
,479
,680
,319
,1639
,605
,237
,723
,794
,716
,803
,526
,37
,810
,834
,157
,242
,1360
,670
,163
,650
,154
,278
,367
,952
,647
,1031
,242
,1479
,758
,1999
,885
,800
,435
,640
,767
,992
,163
,281
,640
,805
,997
,436
,473
,90
,833
,1125
,759
,884
,925
,431
,1398
,764
,900
,976
,879
,163
,757
,1124
,753
,920
,1366
,484
,434
,597
,2600
,441
,680
,799
,1718
,165
,753
,1885
,651
,1708
,1483
,2244
,912
,402
,230
,169
,645
,826
,808
,868
,881
,2643
,134
,277
,1437
,950
,412
,512
,408
,158
,440
,240
,521
,905
,137
,916
,718
,961
,162
,277
,476
,1044
,813
,2069
,740
,178
,765
,844
,432
,562
,852
,997
,1028
,722
,999
,1841
,2758
,1000
,1848
,990
,1080
,807
,2711
,756
,444
,2999
,645
,829
,410
,919
,1235
,884
,809
,861
,807
,740
,146
,720
,860
,972
,714
,970
,909
,92
,845
,2624
,968
,681
,523
,756
,602
,234
,448
,842
,1388
,241
,42
,365
,430
,1768
,867
,170
,727
,885
,756
,155
,725
,1075
,759
,599
,1081
,159
,723
,835
,881
,2517
,895
,956
,1719
,791
,162
,711
,168
,722
,963
,686
,901
,411
,454
,1650
,91
,365
,437
,2680
,86
,1161
,1473
,1203
,158
,675
,78
,529
,157
,510
,808
,442
,397
,400
,515
,850
,236
,353
,2255
,864
,1605
,563
,805
,741
,1303
,155
,1511
,803
,804
,75
,2356
,927
,874
,674
,970
,881
,275
,2089
,875
,800
,159
,1847
,591
,3200
,632
,202
,582
,301
,361
,370
,77
,192
,765
,674
,796
,284
,371
,274
,184
,492
,444
,458
,508
,358
,434
,403
,920
,276
,560
,114
,327
,448
,628
,270
,534
,356
,1602
,91
,194
,1479
,1201
,843
,839
,1075
,2123
,557
,718
,1000
,881
,555
,282
,485
,196
,1082
,476
,2680
,168
,550
,1163
,519
,712
,404
,461
,788
,37
,811
,383
,647
,370
,186
,159
,893
,657
,135
,566
,863
,165
,722
,158
,728
,836
,202
,715
,432
,498
,841
,152
,242
,514
,887
,803
,233
,646
,760
,162
,430
,436
,568
,303
,3139
,313
,242
,410
,985
,923
,1245
,1958
,3833
,1169
,837
,763
,1596
,1918
,1241
,479
,274
,449
,241
,237
,602
,437
,1247
,801
,79
,1752
,962
,662
,856
,284
,514
,2601
,4244
,610
,299
,883
,724
,930
,839
,800
,779
,858
,351
,510
,214
,439
,85
,1639
,997
,1331
,184
,805
,2523
,38
,754
,798
,1525
,1160
,37
,361
,838
,287
,1394
,163
,585
,183
,865
,875
,423
,472
,800
,724
,1746
,739
,864
,839
,704
,1328
,401
,841
,3165
,295
,93
,416
,925
,271
,368
,1481
,787
,731
,625
,729
,753
,769
,158
,640
,584
,258
,907
,2760
,52
,599
,482
,270
,818
,798
,783
,412
,117
,889
,152
,298
,2619
,804
,281
,517
,760
,836
,563
,880
,891
,426
,504
,43
,251
,483
,1308
,895
,647
,342
,491
,641
,881
,786
,166
,473
,820
,301
,37
,453
,792
,162
,329
,344
,1637
,1205
,1263
,257
,604
,770
,792
,965
,643
,717
,163
,165
,1545
,1239
,817
,273
,716
,1171
,390
,431
,694
,836
,119
,655
,703
,428
,339
,1459
,695
,744
,1332
,703
,655
,282
,54
,232
,1633
,462
,576
,400
,251
,835
,172
,669
,509
,324
,1192
,378
,707
,1606
,88
,2593
,314
,488
,52
,586
,789
,678
,773
,361
,398
,725
,719
,470
,284
,681
,829
,408
,79
,361
,645
,199
,838
,223
,688
,894
,841
,423
,435
,1736
,959
,722
,710
,490
,236
,161
,641
,547
,244
,688
,313
,445
,685
,823
,1681
,218
,786
,614
,857
,859
,1667
,97
,1628
,806
,102
,1814
,398
,761
,166
,624
,660
,360
,1114
,803
,751
,866
,171
,754
,1699
,879
,3198
,802
,826
,264
,502
,692
,866
,301
,1151
,1583
,291
,475
,1555
,727
,740
,930
,524
,728
,691
,699
,494
,278
,749
,682
,842
,800
,1551
,858
,77
,600
,713
,790
,167
,721
,1324
,349
,1161
,727
,1307
,290
,1564
,884
,413
,420
,865
,461
,445
,822
,453
,361
,157
,995
,1094
,786
,760
,406
,314
,742
,317
,469
,155
,360
,242
,680
,792
,776
,745
,403
,328
,770
,1452
,816
,799
,802
,555
,448
,578
,816
,674
,751
,765
,212
,159
,446
,302
,564
,510
,6334
,364
,677
,721
,155
,374
,510
,752
,1971
,515
,1000
,2800
,205
,477
,770
,321
,425
,1000
,232
,734
,399
,880
,279
,720
,1523
,797
,119
,716
,280
,294
,1549
,677
,845
,235
,1811
,716
,754
,770
,670
,325
,235
,401
,1994
,1004
,611
,682
,779
,7086
,724
,760
,1920
,311
,3128
,1357
,79
,714
,527
,1764
,788
,685
,790
,2450
,1563
,2158
,564
,630
,964
,408
,4557
,236
,601
,604
,719
,2185
,2254
,1276
,601
,357
,242
,3839
,2486
,1624
,811
,847
,1478
,995
,599
,161
,2275
,367
,1196
,2318
,4839
,2557
,1529
,2394
,5164
,916
,878
,879
,1638
,806
,839
,763
,794
,79
,793
,854
,632
,1080
,877
,756
,972
,920
,838
,902
,171
,801
,878
,797
,964
,770
,549
,1144
,173
,1281
,399
,617
,66
,786
,1573
,920
,880
,643
,356
,557
,1425
,56
,797
,441
,323
,922
,359
,358
,482
,237
,161
,639
,162
,1082
,282
,397
,320
,920
,317
,844
,37
,201
,316
,243
,247
,512
,918
,161
,710
,609
,363
,526
,636
,38
,318
,568
,189
,246
,399
,237
,242
,83
,435
,86
,589
,406
,448
,191
,318
,245
,368
,152
,600
,366
,757
,116
,478
,884
,199
,201
,317
,433
,330
,200
,271
,329
,318
,281
,320
,200
,345
,255
,159
,121
,280
,640
,199
,201
,363
,352
,321
,164
,237
,362
,566
,272
,44
,278
,404
,236
,117
,166
,1438
,842
,39
,3279
,1681
,38
,756
,812
,667
,2451
,153
,613
,2424
,1925
,511
,1601
,843
,2445
,593
,676
,848
,756
,886
,878
,438
,477
,4085
,2390
,2445
,160
,681
,6420
,309
,550
,821
,333
,70
,417
,191
,186
,475
,324
,566
,205
,302
,199
,1100
,1970
,83
