Time,RtoR
,729
,525
,219
,724
,698
,721
,834
,601
,704
,721
,706
,707
,720
,716
,194
,507
,691
,720
,717
,724
,487
,250
,727
,698
,694
,691
,405
,280
,686
,678
,653
,283
,389
,661
,644
,623
,654
,663
,642
,265
,396
,675
,673
,693
,661
,671
,653
,784
,497
,633
,629
,631
,610
,610
,609
,597
,620
,609
,645
,661
,678
,684
,690
,695
,690
,705
,700
,693
,689
,682
,679
,676
,190
,486
,682
,199
,481
,713
,712
,471
,926
,461
,258
,710
,546
,145
,805
,674
,609
,137
,709
,717
,222
,480
,689
,477
,233
,697
,687
,679
,706
,679
,678
,684
,680
,335
,322
,646
,447
,804
,502
,753
,668
,475
,247
,725
,139
,576
,726
,695
,689
,697
,680
,188
,481
,660
,104
,557
,633
,614
,613
,653
,689
,672
,691
,722
,730
,749
,685
,656
,655
,663
,668
,683
,706
,714
,741
,752
,749
,666
,73
,714
,693
,676
,650
,242
,377
,630
,614
,612
,345
,311
,650
,690
,687
,774
,766
,743
,727
,719
,711
,697
,317
,365
,434
,251
,687
,304
,370
,684
,704
,713
,704
,700
,214
,481
,1319
,642
,639
,626
,618
,641
,435
,188
,630
,638
,205
,421
,661
,764
,566
,678
,290
,370
,667
,260
,399
,655
,489
,177
,647
,386
,257
,639
,634
,280
,368
,648
,632
,150
,470
,642
,316
,324
,664
,666
,661
,680
,223
,476
,683
,670
,669
,656
,740
,546
,636
,642
,659
,666
,656
,664
,108
,561
,669
,445
,227
,677
,683
,679
,697
,684
,674
,692
,697
,668
,651
,662
,653
,390
,253
,658
,649
,641
,284
,377
,656
,280
,363
,1332
,260
,403
,245
,403
,673
,1353
,680
,681
,678
,666
,29
,631
,416
,255
,658
,651
,661
,662
,659
,672
,664
,649
,624
,157
,465
,624
,638
,662
,1367
,760
,584
,676
,778
,587
,701
,279
,420
,769
,598
,427
,241
,670
,660
,625
,605
,609
,628
,625
,643
,649
,639
,616
,272
,335
,600
,581
,588
,586
,590
,584
,651
,564
,894
,640
,931
,711
,762
,770
,554
,198
,747
,689
,259
,392
,630
,602
,586
,581
,506
,67
,566
,571
,568
,561
,576
,579
,614
,653
,627
,695
,733
,313
,1196
,731
,748
,665
,675
,697
,688
,1270
,647
,641
,630
,1229
,498
,245
,395
,611
,566
,1100
,547
,546
,555
,563
,567
,556
,564
,570
,563
,552
,562
,566
,600
,634
,661
,674
,679
,672
,648
,638
,618
,640
,626
,606
,652
,708
,801
,812
,799
,738
,755
,769
,773
,788
,772
,735
,746
,744
,745
,768
,767
,740
,754
,691
,651
,679
,707
,794
,794
,764
,806
,798
,764
,707
,694
,716
,739
,775
,774
,772
,796
,769
,757
,756
,740
,761
,777
,738
,707
,730
,755
,755
,811
,831
,817
,831
,818
,799
,806
,811
,794
,781
,740
,694
,691
,692
,709
,759
,755
,796
,821
,814
,838
,787
,773
,752
,731
,720
,750
,753
,751
,755
,754
,732
,702
,680
,690
,690
,695
,700
,708
,705
,703
,699
,710
,699
,737
,752
,747
,769
,769
,751
,747
,744
,720
,753
,818
,806
,766
,784
,775
,752
,759
,759
,744
,779
,798
,717
,743
,772
,788
,734
,744
,739
,704
,709
,702
,715
,759
,780
,750
,762
,762
,740
,740
,736
,718
,747
,741
,728
,743
,705
,673
,662
,666
,659
,685
,690
,668
,697
,707
,690
,698
,701
,689
,692
,720
,746
,707
,740
,699
,694
,748
,783
,733
,723
,754
,746
,704
,729
,692
,724
,756
,725
,761
,776
,771
,793
,788
,769
,755
,732
,748
,763
,778
,780
,754
,765
,753
,734
,726
,684
,692
,697
,687
,737
,750
,727
,731
,736
,743
,736
,739
,736
,698
,722
,735
,716
,713
,701
,695
,719
,730
,725
,724
,700
,686
,699
,667
,670
,707
,689
,688
,703
,662
,649
,676
,690
,662
,668
,659
,661
,660
,679
,717
,713
,792
,860
,814
,826
,794
,772
,760
,731
,733
,733
,711
,735
,734
,710
,726
,712
,695
,693
,688
,733
,770
,729
,738
,738
,706
,664
,661
,667
,651
,673
,680
,660
,654
,652
,655
,666
,680
,725
,711
,665
,644
,640
,670
,716
,697
,688
,716
,722
,716
,702
,742
,753
,723
,742
,771
,738
,750
,802
,802
,756
,692
,685
,710
,711
,687
,702
,715
,715
,705
,745
,738
,709
,696
,677
,653
,651
,651
,677
,701
,777
,826
,854
,918
,872
,836
,837
,761
,751
,778
,768
,759
,775
,762
,720
,751
,766
,719
,731
,755
,726
,753
,715
,702
,743
,719
,755
,780
,764
,747
,733
,703
,717
,725
,711
,702
,734
,747
,739
,752
,765
,740
,733
,744
,741
,730
,748
,784
,767
,775
,790
,759
,751
,750
,714
,740
,812
,789
,805
,834
,791
,762
,790
,736
,744
,778
,759
,746
,778
,750
,765
,787
,762
,793
,755
,716
,726
,710
,699
,747
,789
,753
,770
,800
,819
,798
,811
,780
,780
,820
,810
,775
,785
,758
,730
,757
,738
,723
,739
,729
,704
,737
,748
,750
,782
,794
,1570
,785
,765
,775
,743
,739
,747
,736
,724
,735
,736
,741
,770
,779
,749
,767
,789
,765
,780
,796
,778
,812
,829
,795
,741
,755
,772
,758
,730
,750
,760
,717
,205
,504
,1282
,692
,694
,336
,1424
,294
,1327
,1974
,257
,415
,347
,285
,325
,289
,427
,999
,1805
,313
,573
,790
,281
,530
,467
,1734
,424
,560
,278
,1558
,359
,493
,1275
,524
,566
,558
,1777
,618
,619
,630
,619
,619
,618
,597
,615
,603
,590
,585
,586
,584
,587
,591
,581
,597
,596
,608
,594
,592
,613
,598
,1194
,601
,593
,593
,589
,141
,405
,650
,1309
,1130
,992
,659
,1006
,306
,614
,203
,365
,339
,945
,986
,76
,406
,401
,185
,196
,558
,693
,472
,703
,327
,908
,105
,379
,265
,372
,509
,671
,1381
,174
,485
,765
,1291
,282
,833
,1800
,519
,244
,1381
,235
,1274
,627
,646
,2080
,748
,710
,659
,649
,677
,717
,692
,720
,834
,897
,883
,895
,787
,692
,674
,712
,818
,893
,854
,743
,751
,875
,902
,808
,875
,890
,821
,933
,928
,882
,966
,900
,928
,902
,847
,931
,926
,900
,922
,902
,905
,912
,904
,908
,919
,915
,939
,937
,903
,872
,820
,767
,720
,728
,740
,679
,715
,780
,955
,959
,942
,816
,838
,841
,753
,842
,1499
,806
,2355
,976
,292
,1960
,494
,214
,119
,611
,379
,1916
,765
,796
,829
,854
,845
,811
,854
,849
,870
,864
,784
,871
,943
,949
,906
,917
,945
,934
,849
,927
,935
,871
,830
,759
,832
,910
,883
,905
,904
,876
,836
,866
,888
,890
,887
,907
,1608
,818
,846
,775
,759
,935
,860
,739
,725
,848
,931
,846
,872
,895
,906
,877
,916
,917
,892
,895
,881
,888
,890
,872
,857
,847
,909
,880
,919
,965
,924
,901
,940
,870
,778
,745
,771
,790
,855
,875
,870
,868
,832
,765
,759
,735
,783
,952
,928
,960
,866
,766
,725
,744
,943
,909
,899
,954
,945
,908
,942
,952
,914
,894
,926
,912
,846
,888
,910
,838
,838
,901
,932
,879
,924
,927
,867
,931
,964
,896
,886
,865
,821
,756
,829
,881
,865
,893
,920
,866
,866
,862
,827
,802
,857
,877
,753
,708
,1340
,634
,318
,2518
,692
,689
,670
,138
,241
,287
,995
,912
,266
,1574
,625
,595
,630
,673
,720
,718
,738
,780
,812
,819
,789
,803
,867
,833
,831
,877
,964
,905
,926
,1006
,867
,963
,967
,978
,969
,830
,960
,969
,920
,888
,932
,929
,870
,910
,823
,906
,1357
,247
,746
,787
,750
,623
,210
,920
,850
,822
,865
,876
,769
,747
,762
,1637
,823
,776
,689
,651
,640
,749
,228
,661
,836
,1846
,851
,884
,188
,664
,736
,683
,661
,673
,922
,930
,918
,2479
,739
,725
,706
,644
,623
,617
,626
,695
,756
,761
,754
,754
,757
,1389
,656
,646
,619
,606
,600
,600
,613
,722
,772
,764
,774
,748
,726
,706
,692
,1959
,610
,604
,616
,658
,999
,961
,809
,840
,829
,824
,2148
,644
,638
,636
,657
,723
,794
,785
,790
,761
,741
,726
,1364
,625
,610
,606
,601
,611
,628
,700
,722
,719
,696
,677
,659
,652
,653
,1272
,611
,610
,616
,623
,660
,809
,853
,805
,786
,767
,728
,697
,688
,686
,1299
,637
,630
,625
,628
,696
,885
,851
,2359
,719
,675
,643
,625
,616
,1249
,713
,732
,707
,696
,698
,665
,639
,638
,639
,619
,621
,619
,626
,644
,725
,739
,735
,733
,727
,718
,720
,687
,671
,1264
,609
,596
,598
,611
,643
,1085
,904
,852
,2397
,700
,678
,654
,642
,732
,640
,749
,754
,725
,697
,1328
,1225
,607
,613
,607
,599
,605
,618
,655
,718
,747
,740
,791
,653
,1303
,622
,606
,598
,601
,590
,591
,1502
,376
,701
,740
,690
,101
,1812
,610
,613
,614
,615
,614
,615
,1460
,807
,819
,767
,458
,268
,687
,629
,637
,615
,623
,646
,656
,629
,622
,630
,719
,800
,1558
,714
,674
,632
,606
,1221
,1255
,650
,629
,630
,632
,638
,751
,742
,748
,727
,692
,648
,625
,632
,623
,607
,588
,583
,582
,579
,639
,2035
,666
,645
,633
,600
,595
,611
,619
,629
,649
,637
,628
,622
,626
,714
,778
,769
,743
,720
,687
,663
,634
,604
,598
,616
,622
,649
,638
,632
,634
,686
,770
,832
,841
,790
,738
,691
,684
,653
,638
,627
,626
,653
,714
,738
,644
,853
,699
,671
,1858
,596
,591
,580
,1206
,1111
,988
,843
,604
,190
,798
,752
,1390
,702
,690
,657
,652
,1376
,687
,944
,773
,750
,692
,651
,645
,630
,607
,613
,602
,1244
,616
,617
,611
,611
,656
,692
,2107
,1284
,600
,585
,575
,573
,573
,607
,777
,789
,778
,745
,752
,677
,703
,701
,691
,740
,672
,650
,639
,487
,1027
,869
,827
,805
,758
,709
,656
,636
,640
,661
,671
,634
,629
,636
,696
,1789
,793
,775
,697
,709
,2014
,625
,618
,617
,640
,687
,704
,697
,683
,664
,641
,599
,598
,609
,1238
,631
,620
,624
,626
,652
,812
,827
,789
,742
,708
,648
,620
,611
,614
,624
,619
,650
,685
,851
,728
,686
,723
,773
,720
,699
,676
,654
,635
,614
,887
,982
,609
,601
,1829
,608
,617
,623
,608
,615
,626
,624
,619
,619
,610
,603
,599
,584
,590
,581
,570
,577
,591
,601
,640
,679
,712
,718
,769
,795
,764
,764
,766
,762
,754
,793
,782
,770
,733
,703
,755
,858
,894
,907
,857
,851
,816
,814
,825
,694
,728
,878
,902
,924
,927
,931
,899
,863
,860
,846
,838
,850
,873
,863
,881
,874
,862
,851
,868
,826
,875
,884
,783
,737
,708
,750
,819
,846
,885
,864
,862
,860
,888
,885
,886
,856
,835
,899
,889
,882
,870
,859
,858
,854
,871
,852
,859
,830
,878
,914
,885
,877
,854
,852
,831
,843
,825
,848
,842
,827
,827
,829
,798
,717
,777
,813
,864
,891
,855
,827
,807
,791
,785
,781
,782
,811
,725
,780
,829
,885
,873
,762
,743
,728
,723
,717
,718
,646
,687
,704
,776
,824
,894
,867
,851
,836
,815
,820
,793
,811
,829
,820
,841
,816
,809
,807
,815
,793
,844
,838
,853
,753
,745
,734
,772
,716
,777
,841
,860
,846
,826
,788
,776
,768
,753
,782
,781
,788
,775
,768
,813
,800
,760
,731
,757
,845
,832
,792
,879
,874
,785
,814
,782
,764
,771
,777
,841
,844
,857
,853
,845
,831
,814
,826
,727
,783
,825
,845
,794
,812
,830
,917
,1778
,882
,890
,802
,831
,824
,840
,825
,835
,826
,774
,837
,861
,863
,818
,870
,846
,809
,793
,748
,796
,815
,809
,849
,768
,795
,801
,821
,892
,824
,738
,751
,768
,753
,748
,798
,832
,839
,866
,844
,770
,831
,832
,801
,820
,832
,797
,863
,874
,846
,778
,821
,834
,768
,793
,819
,768
,763
,814
,826
,831
,860
,811
,808
,853
,819
,845
,829
,796
,803
,803
,785
,849
,868
,851
,857
,790
,812
,837
,788
,776
,835
,820
,847
,864
,818
,870
,871
,823
,846
,835
,789
,836
,846
,819
,835
,850
,806
,824
,862
,786
,824
,832
,804
,841
,819
,782
,794
,801
,784
,831
,890
,847
,896
,893
,839
,860
,835
,817
,841
,833
,778
,839
,851
,815
,845
,831
,796
,848
,836
,771
,807
,823
,795
,834
,866
,871
,880
,842
,785
,816
,874
,799
,816
,835
,812
,837
,913
,809
,833
,876
,858
,811
,837
,834
,856
,893
,862
,891
,867
,882
,870
,822
,831
,846
,813
,825
,854
,822
,896
,887
,828
,871
,854
,847
,882
,874
,932
,924
,890
,893
,931
,908
,782
,738
,833
,857
,838
,783
,794
,752
,580
,268
,1623
,423
,5115
,678
,143
,856
,181
,317
,280
,394
,881
,856
,351
,252
,126
,285
,5388
,45
,344
,374
,82
,348
,197
,392
,80
,330
,325
,77
,288
,395
,87
,209
,407
,108
,423
,409
,275
,182
,212
,437
