Time,RtoR
,702
,678
,666
,657
,706
,730
,729
,735
,741
,702
,695
,695
,701
,703
,709
,699
,677
,663
,636
,646
,669
,662
,682
,714
,734
,732
,757
,763
,763
,795
,784
,745
,727
,716
,710
,699
,749
,820
,849
,847
,828
,817
,820
,768
,729
,734
,740
,772
,775
,763
,784
,793
,830
,857
,837
,790
,760
,770
,794
,787
,826
,812
,820
,839
,820
,777
,845
,853
,877
,865
,840
,845
,856
,877
,861
,825
,772
,718
,718
,706
,748
,770
,790
,791
,792
,760
,731
,726
,742
,738
,745
,742
,744
,757
,753
,738
,727
,744
,777
,822
,824
,835
,829
,810
,770
,772
,769
,784
,807
,806
,833
,824
,830
,768
,727
,747
,771
,792
,821
,826
,808
,780
,765
,779
,757
,777
,748
,767
,778
,743
,739
,729
,721
,728
,749
,766
,786
,765
,768
,734
,712
,693
,679
,754
,819
,773
,726
,694
,681
,693
,692
,712
,723
,744
,751
,746
,770
,780
,831
,820
,838
,829
,827
,787
,771
,789
,818
,867
,895
,826
,751
,744
,752
,781
,795
,802
,772
,771
,758
,742
,740
,749
,744
,747
,793
,832
,830
,855
,843
,828
,769
,718
,722
,748
,796
,784
,750
,714
,728
,745
,728
,749
,755
,776
,815
,817
,777
,770
,785
,803
,779
,787
,797
,779
,775
,757
,757
,748
,725
,734
,756
,804
,808
,816
,759
,732
,699
,657
,641
,681
,710
,774
,783
,813
,812
,807
,770
,717
,665
,656
,661
,664
,731
,815
,856
,900
,936
,959
,995
,965
,951
,867
,824
,828
,818
,757
,727
,688
,683
,712
,732
,740
,708
,712
,730
,726
,718
,723
,743
,776
,790
,778
,814
,842
,823
,794
,748
,733
,748
,794
,825
,822
,806
,763
,766
,779
,774
,790
,759
,722
,723
,714
,714
,748
,750
,759
,774
,755
,770
,756
,756
,779
,780
,761
,748
,729
,738
,734
,724
,731
,773
,793
,769
,749
,716
,700
,716
,704
,712
,732
,727
,725
,737
,733
,740
,761
,781
,779
,797
,837
,815
,786
,750
,722
,738
,775
,787
,795
,765
,744
,740
,736
,726
,727
,724
,718
,722
,716
,726
,735
,735
,742
,750
,758
,759
,748
,732
,746
,785
,798
,821
,782
,778
,761
,760
,743
,768
,785
,783
,776
,772
,771
,748
,735
,771
,845
,903
,878
,915
,890
,833
,857
,903
,875
,897
,882
,829
,832
,885
,829
,779
,761
,769
,767
,737
,760
,772
,795
,792
,779
,747
,718
,711
,737
,779
,816
,825
,886
,804
,736
,697
,676
,703
,740
,808
,857
,853
,838
,825
,822
,813
,782
,778
,802
,822
,871
,866
,818
,800
,818
,843
,820
,781
,745
,710
,681
,683
,778
,816
,789
,775
,793
,827
,821
,830
,885
,860
,898
,970
,925
,832
,794
,734
,725
,801
,918
,967
,886
,792
,728
,694
,668
,645
,627
,622
,605
,589
,587
,574
,569
,566
,569
,565
,561
,560
,556
,559
,577
,600
,604
,607
,615
,631
,644
,639
,644
,649
,703
,783
,876
,911
,889
,839
,867
,885
,841
,792
,815
,854
,842
,786
,854
,878
,842
,855
,896
,872
,789
,729
,702
,697
,691
,707
,738
,767
,830
,864
,868
,885
,884
,916
,919
,898
,997
,1017
,1011
,1018
,1023
,1036
,948
,988
,951
,911
,952
,1041
,1010
,1007
,1014
,908
,871
,852
,928
,882
,909
,978
,992
,932
,967
,983
,948
,999
,1057
,1089
,1116
,1023
,1040
,998
,1039
,984
,998
,991
,985
,967
,1025
,964
,920
,946
,932
,907
,928
,989
,967
,1020
,960
,945
,889
,778
,748
,714
,685
,686
,670
,658
,647
,639
,639
,657
,707
,761
,725
,703
,686
,672
,666
,669
,705
,778
,869
,875
,779
,758
,784
,771
,745
,708
,707
,726
,759
,811
,812
,760
,718
,715
,728
,759
,715
,700
,697
,713
,722
,725
,717
,745
,775
,806
,768
,757
,754
,767
,783
,760
,760
,749
,784
,762
,777
,808
,852
,801
,824
,943
,932
,833
,857
,878
,857
,788
,824
,1006
,1057
,979
,898
,858
,830
,1014
,1003
,959
,853
,780
,759
,767
,811
,1491
,768
,787
,812
,768
,710
,682
,653
,639
,634
,631
,648
,665
,676
,739
,813
,819
,763
,808
,818
,793
,750
,718
,675
,649
,632
,628
,630
,631
,631
,646
,652
,654
,643
,654
,675
,698
,695
,722
,764
,819
,832
,898
,953
,888
,917
,797
,761
,724
,711
,722
,733
,788
,887
,901
,875
,874
,904
,840
,893
,932
,943
,952
,950
,924
,951
,951
,920
,829
,838
,877
,898
,1029
,1057
,983
,974
,956
,884
,956
,1024
,961
,992
,1006
,950
,926
,937
,887
,952
,899
,799
,844
,856
,782
,774
,857
,873
,805
,869
,915
,848
,837
,883
,930
,839
,905
,930
,894
,890
,926
,881
,781
,738
,715
,687
,671
,663
,669
,662
,666
,693
,705
,690
,692
,680
,675
,687
,706
,686
,698
,718
,707
,705
,699
,671
,647
,634
,634
,666
,700
,755
,752
,722
,752
,790
,806
,789
,753
,774
,772
,753
,720
,742
,794
,829
,806
,777
,741
,735
,848
,823
,788
,835
,896
,851
,914
,965
,920
,924
,833
,798
,855
,884
,917
,844
,761
,771
,810
,847
,877
,811
,820
,803
,748
,726
,702
,683
,688
,722
,723
,702
,691
,677
,695
,702
,707
,749
,792
,795
,803
,765
,738
,713
,746
,753
,845
,898
,944
,953
,969
,871
,860
,814
,865
,941
,1000
,1028
,937
,852
,763
,830
,990
,1043
,1004
,985
,946
,940
,832
,799
,853
,999
,1005
,965
,821
,786
,871
,887
,943
,879
,874
,761
,716
,729
,810
,892
,941
,831
,756
,698
,682
,690
,689
,706
,750
,825
,882
,872
,824
,753
,714
,685
,693
,697
,760
,866
,899
,913
,887
,816
,763
,725
,723
,759
,848
,896
,854
,850
,821
,782
,733
,744
,778
,808
,763
,746
,721
,729
,743
,747
,739
,729
,722
,753
,750
,762
,758
,751
,740
,733
,720
,701
,711
,707
,733
,856
,977
,1035
,1009
,921
,816
,767
,721
,699
,722
,739
,848
,893
,943
,937
,901
,912
,909
,905
,848
,815
,776
,826
,889
,1012
,960
,923
,816
,773
,761
,813
,929
,976
,969
,937
,903
,811
,766
,779
,844
,895
,871
,846
,837
,836
,823
,810
,747
,720
,700
,745
,819
,955
,974
,967
,962
,894
,831
,815
,810
,815
,843
,779
,748
,733
,766
,813
,821
,820
,827
,784
,751
,722
,703
,722
,754
,794
,834
,770
,720
,697
,699
,695
,677
,683
,710
,782
,853
,841
,816
,768
,751
,749
,787
,796
,797
,768
,746
,759
,753
,766
,752
,769
,742
,731
,719
,710
,711
,712
,741
,802
,815
,826
,833
,817
,819
,824
,807
,772
,735
,720
,755
,769
,811
,890
,939
,930
,888
,840
,810
,781
,753
,766
,807
,872
,855
,864
,854
,815
,784
,768
,758
,794
,862
,874
,896
,876
,843
,831
,787
,749
,715
,686
,669
,713
,768
,824
,881
,919
,855
,838
,768
,708
,674
,659
,666
,705
,811
,922
,966
,945
,873
,851
,827
,817
,770
,723
,699
,697
,699
,709
,711
,703
,683
,676
,727
,750
,792
,767
,781
,765
,762
,769
,743
,720
,705
,710
,743
,792
,850
,828
,809
,791
,795
,758
,752
,744
,733
,835
,883
,970
,933
,908
,858
,822
,780
,768
,767
,789
,743
,720
,697
,702
,763
,802
,816
,819
,806
,826
,797
,793
,782
,773
,758
,755
,750
,742
,783
,878
,842
,815
,805
,763
,771
,748
,747
,761
,792
,823
,836
,814
,813
,821
,810
,787
,774
,741
,757
,741
,782
,789
,816
,787
,777
,756
,735
,714
,692
,685
,703
,740
,774
,779
,778
,762
,733
,715
,700
,692
,704
,722
,747
,766
,769
,742
,745
,761
,780
,777
,813
,775
,754
,730
,725
,714
,718
,756
,753
,725
,721
,723
,768
,775
,779
,751
,723
,703
,678
,650
,636
,637
,637
,670
,712
,728
,722
,724
,709
,700
,698
,681
,676
,671
,675
,706
,746
,756
,782
,795
,763
,738
,731
,724
,729
,717
,721
,742
,747
,756
,757
,759
,771
,754
,726
,724
,733
,741
,765
,775
,758
,728
,712
,694
,704
,736
,780
,793
,759
,746
,723
,703
,693
,680
,684
,690
,729
,777
,838
,851
,807
,783
,759
,738
,764
,766
,748
,731
,715
,741
,738
,732
,767
,774
,783
,847
,876
,845
,835
,827
,773
,735
,707
,715
,766
,767
,734
,704
,688
,706
,715
,717
,725
,705
,720
,744
,762
,780
,800
,841
,880
,845
,806
,774
,779
,773
,788
,825
,814
,766
,733
,739
,736
,758
,744
,768
,795
,822
,810
,785
,765
,783
,767
,760
,728
,723
,722
,703
,738
,757
,786
,773
,837
,786
,794
,774
,784
,741
,756
,754
,755
,750
,751
,727
,700
,704
,690
,698
,709
,731
,716
,734
,724
,725
,739
,739
,734
,721
,739
,766
,764
,824
,781
,740
,728
,735
,736
,751
,776
,799
,864
,866
,802
,823
,761
,712
,716
,722
,741
,769
,768
,771
,762
,759
,790
,811
,812
,831
,879
,860
,845
,845
,786
,778
,777
,776
,764
,784
,806
,789
,835
,820
,798
,826
,866
,806
,786
,737
,704
,693
,698
,719
,747
,799
,806
,765
,793
,796
,736
,740
,735
,738
,757
,830
,855
,871
,896
,835
,878
,866
,840
,825
,834
,786
,795
,777
,748
,756
,750
,719
,688
,686
,690
,703
,732
,756
,746
,776
,789
,772
,779
,773
,738
,769
,783
,763
,750
,744
,781
,772
,827
,906
,883
,852
,806
,755
,733
,753
,759
,801
,762
,740
,758
,796
,808
,830
,897
,867
,822
,828
,792
,811
,813
,807
,779
,807
,824
,795
,813
,828
,812
,799
,814
,803
,830
,853
,796
,789
,739
,707
,694
,678
,737
,799
,842
,817
,803
,782
,745
,724
,695
,681
,690
,705
,705
,735
,737
,785
,807
,787
,801
,799
,779
,731
,734
,748
,726
,713
,722
,739
,770
,760
,784
,794
,762
,728
,689
,663
,662
,664
,680
,710
,743
,771
,755
,762
,758
,744
,751
,744
,725
,750
,760
,751
,770
,811
,827
,783
,820
,874
,815
,823
,800
,772
,794
,868
,834
,834
,857
,821
,837
,830
,791
,791
,796
,746
,710
,695
,727
,719
,752
,781
,744
,752
,779
,748
,758
,788
,762
,761
,743
,714
,691
,709
,693
,710
,709
,726
,733
,752
,773
,776
,755
,755
,764
,740
,745
,770
,786
,806
,795
,785
,746
,765
,755
,753
,727
,716
,736
,724
,737
,737
,779
,783
,779
,789
,816
,827
,812
,795
,773
,742
,716
,704
,704
,727
,781
,771
,818
,854
,832
,829
,880
,821
,811
,790
,753
,786
,869
,862
,823
,898
,894
,829
,825
,846
,784
,801
,836
,850
,783
,788
,840
,795
,805
,819
,804
,829
,830
,795
,839
,787
,733
,722
,701
,666
,664
,699
,685
,711
,719
,716
,740
,742
,733
,761
,777
,768
,789
,813
,744
,740
,778
,767
,785
,823
,789
,775
,752
,723
,697
,708
,729
,783
,748
,738
,753
,729
,762
,748
,708
,726
,743
,722
,752
,856
,841
,815
,806
,816
,753
,766
,774
,742
,752
,752
,737
,713
,688
,682
,703
,751
,770
,764
,750
,732
,715
,705
,692
,683
,669
,678
,674
,671
,687
,691
,700
,702
,720
,713
,696
,714
,728
,727
,720
,746
,748
,728
,764
,800
,774
,749
,716
,673
,644
,653
,688
,764
,795
,780
,686
,664
,643
,626
,604
,602
,595
,587
,1154
,575
,2577
,272
,189
,4725
,4652
,201
,50
,267
,497
