Time,RtoR
,595
,608
,622
,621
,633
,645
,645
,636
,385
,236
,633
,642
,637
,598
,624
,616
,611
,626
,629
,644
,652
,690
,658
,717
,680
,673
,666
,682
,672
,640
,644
,650
,657
,651
,655
,653
,653
,669
,663
,652
,670
,655
,682
,670
,694
,692
,693
,712
,707
,698
,668
,705
,657
,684
,649
,661
,683
,699
,709
,692
,716
,692
,684
,701
,674
,694
,670
,660
,667
,670
,689
,725
,742
,702
,736
,711
,687
,693
,686
,663
,683
,663
,661
,665
,672
,658
,674
,687
,696
,664
,675
,674
,652
,643
,653
,657
,645
,657
,671
,674
,673
,704
,694
,670
,702
,683
,681
,676
,677
,658
,677
,689
,670
,686
,708
,691
,669
,670
,672
,659
,672
,689
,660
,676
,682
,670
,668
,692
,695
,669
,682
,673
,658
,667
,666
,663
,648
,666
,660
,652
,646
,660
,667
,651
,665
,668
,664
,647
,652
,649
,655
,647
,670
,674
,668
,662
,685
,669
,660
,651
,658
,645
,633
,641
,646
,641
,625
,637
,629
,635
,630
,667
,663
,655
,658
,673
,678
,649
,668
,651
,650
,646
,655
,652
,650
,649
,648
,661
,642
,641
,671
,659
,673
,688
,715
,665
,689
,668
,674
,644
,684
,685
,669
,671
,693
,699
,673
,687
,701
,686
,672
,689
,698
,689
,689
,682
,666
,647
,655
,661
,648
,645
,648
,669
,663
,673
,691
,678
,664
,660
,658
,636
,631
,635
,627
,621
,638
,637
,632
,643
,660
,663
,661
,688
,675
,663
,655
,653
,649
,637
,630
,631
,612
,610
,623
,628
,640
,652
,671
,675
,681
,681
,676
,669
,645
,653
,652
,640
,636
,644
,653
,637
,633
,660
,665
,652
,660
,668
,644
,644
,657
,657
,651
,650
,658
,641
,634
,642
,642
,639
,632
,644
,641
,646
,660
,661
,660
,661
,672
,674
,645
,651
,653
,646
,644
,651
,654
,645
,649
,647
,638
,644
,630
,631
,628
,641
,645
,658
,640
,638
,643
,651
,646
,637
,653
,657
,663
,656
,673
,674
,672
,668
,679
,697
,668
,689
,709
,698
,684
,696
,706
,674
,692
,690
,670
,664
,662
,672
,658
,662
,676
,676
,661
,657
,656
,654
,650
,661
,665
,653
,666
,669
,652
,647
,654
,643
,632
,645
,655
,648
,659
,663
,655
,657
,666
,663
,650
,651
,648
,639
,632
,647
,651
,660
,651
,652
,659
,653
,660
,654
,655
,646
,650
,665
,665
,674
,680
,670
,688
,677
,667
,663
,648
,630
,639
,640
,640
,635
,654
,666
,659
,670
,691
,689
,677
,680
,687
,674
,660
,669
,665
,641
,646
,648
,650
,649
,656
,680
,690
,686
,674
,700
,689
,670
,661
,667
,666
,648
,644
,662
,660
,654
,660
,676
,673
,649
,663
,648
,640
,649
,655
,660
,646
,664
,663
,665
,664
,670
,683
,671
,666
,690
,688
,675
,669
,681
,657
,652
,667
,665
,649
,648
,672
,674
,673
,676
,704
,699
,682
,671
,682
,672
,651
,649
,652
,646
,640
,649
,669
,681
,677
,691
,686
,675
,665
,680
,676
,662
,662
,669
,673
,657
,657
,663
,634
,636
,643
,655
,637
,638
,1281
,627
,604
,601
,588
,579
,576
,585
,572
,583
,586
,608
,601
,596
,631
,758
,759
,799
,792
,783
,765
,738
,735
,694
,678
,676
,679
,664
,639
,658
,650
,649
,635
,627
,631
,659
,685
,695
,657
,667
,648
,636
,639
,652
,641
,673
,686
,716
,716
,706
,718
,730
,706
,692
,695
,708
,660
,637
,629
,669
,662
,663
,683
,698
,683
,653
,661
,671
,668
,675
,675
,679
,679
,702
,706
,723
,706
,709
,698
,688
,691
,672
,686
,680
,697
,687
,696
,693
,704
,684
,703
,689
,678
,660
,670
,682
,684
,658
,689
,712
,686
,676
,690
,689
,665
,656
,657
,650
,634
,649
,654
,650
,647
,662
,688
,705
,691
,702
,694
,654
,662
,673
,675
,655
,662
,671
,690
,693
,695
,690
,688
,661
,683
,684
,675
,656
,664
,666
,665
,653
,640
,642
,630
,644
,654
,668
,669
,659
,664
,669
,658
,641
,642
,636
,624
,632
,637
,634
,651
,686
,689
,682
,691
,722
,712
,681
,685
,676
,664
,637
,651
,646
,642
,628
,632
,641
,656
,666
,674
,712
,720
,704
,684
,721
,701
,705
,683
,694
,680
,653
,652
,657
,667
,650
,646
,655
,665
,661
,653
,678
,692
,680
,680
,689
,687
,651
,666
,661
,670
,639
,649
,650
,643
,625
,628
,617
,613
,623
,609
,625
,642
,678
,654
,644
,665
,666
,664
,638
,669
,683
,670
,663
,685
,689
,664
,682
,682
,683
,652
,679
,680
,683
,679
,674
,670
,653
,670
,664
,656
,675
,674
,677
,656
,670
,667
,649
,648
,667
,684
,679
,685
,688
,707
,699
,675
,672
,683
,669
,639
,645
,650
,654
,654
,659
,670
,690
,676
,680
,688
,681
,661
,676
,668
,662
,650
,660
,678
,675
,654
,688
,709
,713
,682
,714
,715
,699
,679
,694
,696
,660
,642
,636
,620
,617
,627
,625
,614
,625
,641
,654
,664
,637
,676
,690
,717
,661
,710
,711
,708
,666
,700
,680
,692
,657
,703
,681
,688
,678
,698
,679
,662
,690
,684
,686
,660
,693
,697
,736
,679
,678
,687
,682
,650
,670
,688
,694
,693
,709
,717
,692
,677
,687
,690
,682
,667
,657
,679
,692
,660
,686
,691
,700
,690
,709
,696
,696
,649
,671
,654
,645
,626
,624
,614
,624
,642
,640
,636
,654
,668
,658
,637
,664
,676
,685
,651
,695
,681
,676
,653
,678
,686
,674
,675
,696
,701
,665
,686
,690
,690
,662
,695
,712
,707
,674
,699
,694
,712
,684
,672
,684
,688
,665
,689
,692
,703
,680
,727
,715
,738
,698
,704
,722
,674
,653
,666
,682
,686
,679
,662
,676
,679
,685
,675
,666
,677
,680
,643
,336
,367
,689
,696
,499
,732
,616
,456
,978
,565
,606
,599
,511
,1209
,606
,515
,594
,1127
,390
,99
,459
,70
,523
,517
,1024
,510
,510
,437
,151
,291
,352
,2066
,504
,140
,498
,375
,463
,255
,552
,783
,834
,137
,2249
,72
,341
,254
,229
,329
,131
,359
,678
,378
,502
,273
,380
,472
,266
,672
,368
,1240
,72
,360
,464
,296
,590
,110
,389
,612
,599
,605
,592
,593
,582
,583
,570
,565
,664
,688
,632
,640
,629
,633
,650
,630
,642
,1268
,620
,423
,179
,590
,119
,453
,562
,260
,299
,546
,300
,237
,529
,430
,1172
,534
,324
,414
,344
,163
,382
,763
,204
,192
,393
,270
,224
,847
,139
,372
,362
,185
,203
,366
,46
,534
,754
,659
,698
,615
,666
,642
,639
,639
,641
,635
,627
,608
,599
,591
,587
,603
,609
,606
,628
,1291
,659
,634
,661
,1074
,1224
,185
,1105
,536
,48
,283
,1315
,1041
,228
,336
,898
,182
,432
,188
,547
,628
,652
,759
,770
,746
,746
,768
,738
,678
,682
,682
,729
,677
,795
,796
,739
,711
,765
,723
,722
,841
,763
,862
,915
,854
,765
,785
,783
,820
,775
,869
,880
,844
,867
,905
,830
,826
,914
,886
,793
,846
,868
,837
,860
,893
,830
,784
,738
,694
,718
,737
,725
,744
,745
,714
,713
,700
,698
,744
,732
,756
,770
,797
,753
,753
,757
,779
,739
,774
,801
,811
,763
,856
,859
,800
,750
,768
,858
,925
,952
,852
,796
,787
,710
,705
,694
,691
,672
,709
,751
,809
,745
,763
,783
,823
,780
,733
,698
,669
,680
,710
,703
,712
,777
,809
,812
,767
,776
,783
,791
,791
,793
,814
,816
,773
,766
,805
,865
,840
,843
,864
,854
,856
,837
,819
,758
,705
,705
,714
,705
,695
,732
,793
,761
,715
,759
,772
,782
,762
,783
,813
,772
,766
,773
,769
,768
,755
,741
,733
,741
,788
,806
,787
,747
,764
,768
,780
,754
,762
,762
,785
,763
,744
,757
,764
,749
,734
,719
,739
,685
,689
,688
,714
,720
,737
,748
,798
,757
,748
,734
,748
,714
,736
,756
,737
,707
,745
,768
,712
,689
,709
,742
,734
,694
,699
,713
,727
,676
,658
,651
,641
,619
,614
,608
,601
,596
,611
,645
,746
,728
,676
,661
,664
,679
,669
,710
,711
,709
,690
,674
,748
,777
,793
,727
,857
,853
,809
,737
,751
,723
,686
,648
,655
,666
,711
,658
,716
,799
,857
,811
,814
,785
,687
,687
,705
,714
,685
,751
,765
,774
,741
,772
,788
,769
,738
,757
,802
,743
,724
,747
,754
,691
,720
,702
,687
,660
,677
,693
,708
,684
,671
,674
,723
,722
,759
,788
,743
,717
,737
,723
,687
,720
,716
,692
,698
,722
,738
,691
,718
,715
,721
,665
,661
,513
,180
,743
,552
,853
,679
,656
,644
,640
,636
,632
,611
,596
,592
,586
,601
,609
,605
,623
,643
,621
,646
,645
,675
,663
,634
,625
,625
,659
,771
,873
,856
,811
,845
,1573
,1391
,679
,663
,637
,634
,639
,661
,724
,760
,764
,715
,670
,648
,621
,606
,587
,165
,400
,557
,551
,555
,560
,588
,670
,711
,700
,706
,716
,684
,660
,636
,630
,633
,612
,606
,609
,611
,629
,678
,710
,709
,665
,659
,658
,1247
,604
,594
,591
,577
,575
,575
,585
,618
,736
,783
,757
,728
,749
,881
,1138
,618
,608
,588
,576
,572
,570
,577
,603
,623
,625
,611
,605
,610
,613
,595
,592
,589
,596
,612
,592
,591
,588
,595
,620
,621
,603
,609
,596
,584
,571
,564
,550
,548
,551
,559
,573
,584
,608
,626
,667
,731
,819
,808
,779
,790
,774
,1377
,642
,621
,597
,581
,578
,573
,581
,612
,635
,645
,676
,704
,709
,685
,664
,640
,636
,629
,605
,598
,598
,599
,620
,701
,741
,732
,716
,698
,678
,660
,644
,636
,641
,629
,612
,614
,620
,652
,747
,800
,800
,768
,747
,715
,688
,661
,640
,619
,593
,583
,567
,561
,554
,545
,542
,541
,994
,781
,751
,761
,777
,714
,773
,703
,680
,680
,716
,755
,777
,706
,679
,656
,638
,620
,598
,590
,593
,599
,575
,589
,589
,618
,731
,819
,791
,803
,789
,744
,684
,681
,670
,640
,610
,598
,598
,595
,616
,681
,707
,713
,711
,695
,658
,643
,643
,636
,639
,625
,607
,604
,606
,620
,632
,654
,639
,648
,640
,639
,632
,631
,650
,656
,653
,632
,618
,607
,599
,594
,610
,624
,605
,596
,585
,584
,576
,562
,552
,545
,536
,531
,522
,516
,510
,524
,618
,847
,749
,746
,742
,715
,654
,649
,634
,620
,584
,589
,583
,591
,703
,779
,796
,796
,756
,709
,682
,668
,638
,615
,597
,591
,585
,575
,575
,576
,588
,634
,732
,686
,671
,676
,651
,619
,608
,595
,583
,573
,562
,557
,561
,564
,588
,600
,682
,692
,692
,688
,690
,670
,643
,620
,613
,613
,606
,590
,586
,584
,584
,615
,655
,632
,659
,645
,639
,625
,603
,579
,562
,549
,542
,529
,519
,520
,534
,587
,775
,807
,727
,768
,838
,784
,711
,690
,665
,645
,634
,613
,597
,600
,597
,626
,650
,640
,644
,640
,622
,596
,587
,576
,571
,565
,559
,554
,556
,556
,572
,600
,624
,647
,636
,628
,623
,607
,597
,579
,583
,577
,583
,594
,580
,593
,612
,643
,764
,861
,814
,829
,840
,792
,768
,738
,714
,653
,633
,619
,605
,615
,644
,681
,690
,684
,671
,665
,636
,614
,613
,609
,602
,588
,588
,591
,608
,741
,817
,811
,752
,709
,689
,653
,624
,612
,603
,592
,578
,573
,568
,561
,556
,557
,588
,955
,826
,831
,1487
,686
,661
,621
,614
,617
,607
,607
,612
,617
,1517
,275
,581
,570
,563
,554
,538
,536
,538
,538
,1588
,537
,530
,534
,539
,550
,553
,561
,580
,577
,591
,590
,588
,586
,588
,583
,583
,586
,591
,592
,604
,618
,618
,621
,653
,645
,648
,654
,663
,642
,643
,623
,628
,637
,660
,723
,743
,734
,785
,802
,784
,854
,970
,921
,849
,774
,684
,685
,675
,681
,682
,706
,718
,719
,734
,754
,763
,754
,702
,760
,744
,740
,755
,741
,746
,697
,745
,757
,756
,761
,735
,715
,690
,671
,632
,678
,677
,706
,730
,770
,830
,804
,793
,747
,742
,726
,732
,711
,714
,699
,730
,740
,719
,680
,705
,696
,708
,756
,760
,715
,763
,731
,751
,741
,733
,725
,715
,732
,725
,729
,708
,706
,659
,646
,618
,631
,650
,691
,777
,805
,782
,740
,698
,671
,663
,659
,642
,650
,654
,684
,709
,727
,750
,746
,757
,762
,693
,726
,757
,781
,758
,754
,719
,693
,671
,663
,652
,640
,635
,633
,630
,651
,668
,752
,784
,870
,868
,827
,739
,758
,733
,708
,691
,680
,652
,671
,661
,664
,652
,654
,688
,648
,699
,691
,710
,720
,727
,736
,731
,705
,712
,706
,723
,713
,711
,695
,665
,697
,695
,708
,670
,722
,715
,741
,678
,692
,701
,716
,727
,727
,741
,712
,681
,702
,693
,693
,696
,673
,724
,731
,746
,726
,679
,722
,705
,708
,683
,745
,734
,710
,749
,770
,769
,752
,746
,717
,690
,676
,688
,698
,715
,670
,734
,755
,772
,728
,762
,758
,755
,695
,740
,775
,748
,717
,740
,737
,733
,762
,773
,735
,751
,741
,781
,715
,756
,740
,760
,691
,741
,732
,711
,726
,738
,738
,696
,726
,725
,791
,787
,721
,659
,683
,677
,698
,717
,674
,712
,712
,742
,749
,686
,740
,760
,772
,715
,747
,756
,707
,722
,697
,715
,766
,748
,698
,755
,763
,757
,719
,797
,724
,666
,660
,719
,735
,767
,815
,802
,785
,741
,759
,789
,809
,836
,828
,828
,828
,824
,815
,804
,818
,826
,816
,791
,756
,809
,795
,759
,783
,791
,752
,798
,784
,742
,766
,766
,778
,737
,761
,750
,726
,743
,737
,713
,772
,752
,724
,792
,769
,741
,767
,780
,732
,783
,786
,798
,710
,769
,835
,765
,800
,811
,774
,802
,793
,770
,798
,791
,768
,780
,789
,767
,809
,810
,768
,763
,800
,794
,725
,779
,779
,750
,731
,757
,754
,712
,766
,771
,777
,749
,853
,729
,744
,824
,840
,780
,736
,753
,685
,2385
,2931
,6287
,1155
,1123
,158
,533
,253
,153
,1527
,231
,305
,299
,279
,477
,102
,385
,218
,196
,421
,188
,332
