Time,RtoR
,1118
,1101
,1067
,1171
,1225
,1106
,1182
,1187
,1011
,1129
,1182
,1024
,1118
,1112
,874
,785
,866
,850
,1035
,1063
,992
,1066
,1093
,1057
,1077
,1105
,1105
,1085
,1110
,1138
,1106
,1103
,542
,487
,964
,1118
,1211
,1066
,1185
,1178
,1055
,1173
,1159
,1087
,1236
,1150
,971
,1030
,1079
,1030
,1061
,1139
,1066
,1046
,1116
,1107
,1105
,1114
,1100
,1051
,1093
,1097
,1054
,1114
,1069
,999
,1065
,1065
,984
,1034
,1064
,997
,1021
,1053
,989
,1062
,1047
,1031
,1062
,1084
,999
,927
,1008
,1040
,947
,968
,944
,881
,884
,1016
,910
,818
,774
,771
,734
,693
,652
,676
,693
,682
,678
,670
,666
,666
,690
,761
,755
,771
,781
,776
,798
,820
,808
,833
,878
,868
,814
,806
,838
,995
,1039
,1042
,1145
,963
,949
,930
,881
,874
,901
,937
,900
,962
,985
,903
,850
,805
,765
,741
,733
,731
,739
,731
,746
,751
,765
,791
,787
,760
,759
,775
,811
,823
,844
,910
,910
,871
,876
,874
,806
,783
,768
,788
,769
,792
,865
,879
,819
,807
,780
,752
,800
,912
,964
,888
,888
,874
,830
,802
,791
,815
,848
,823
,808
,809
,825
,864
,863
,841
,818
,828
,839
,788
,785
,760
,740
,742
,713
,730
,751
,794
,808
,775
,751
,746
,731
,724
,716
,727
,740
,756
,783
,865
,982
,1054
,1033
,1056
,1032
,995
,965
,950
,932
,920
,864
,880
,903
,904
,870
,913
,933
,931
,969
,955
,1000
,1019
,993
,984
,958
,977
,922
,868
,848
,856
,857
,855
,860
,865
,857
,875
,927
,955
,973
,937
,936
,931
,914
,889
,831
,836
,897
,955
,1051
,1036
,1014
,937
,927
,858
,822
,841
,841
,898
,1006
,979
,900
,955
,993
,969
,944
,953
,971
,917
,906
,924
,862
,887
,935
,969
,1011
,978
,959
,964
,935
,912
,886
,866
,840
,822
,834
,850
,882
,877
,827
,825
,854
,802
,762
,735
,777
,777
,802
,818
,804
,773
,745
,726
,704
,714
,744
,826
,963
,982
,1851
,878
,863
,844
,839
,835
,924
,1016
,1080
,1036
,971
,938
,905
,874
,859
,839
,830
,937
,1015
,986
,917
,875
,842
,827
,810
,791
,772
,754
,777
,834
,909
,954
,910
,840
,822
,821
,821
,819
,826
,807
,939
,1020
,1036
,1017
,955
,878
,857
,834
,820
,819
,816
,886
,979
,1020
,1002
,930
,876
,861
,849
,856
,870
,898
,974
,1075
,1068
,1021
,955
,876
,835
,801
,781
,750
,732
,814
,942
,1003
,985
,1016
,953
,937
,865
,822
,798
,764
,824
,877
,1009
,961
,937
,932
,922
,900
,883
,852
,824
,829
,862
,930
,932
,921
,861
,817
,801
,788
,782
,787
,793
,863
,969
,1025
,1008
,923
,850
,837
,815
,797
,789
,780
,809
,903
,959
,960
,909
,849
,800
,778
,761
,744
,729
,740
,774
,988
,1114
,1074
,987
,899
,839
,810
,777
,743
,708
,705
,724
,741
,774
,770
,781
,815
,835
,806
,788
,758
,725
,703
,704
,758
,860
,1147
,1084
,1052
,1050
,1028
,912
,863
,815
,791
,864
,943
,1047
,1068
,1010
,960
,920
,852
,812
,774
,778
,862
,1011
,1072
,1047
,961
,925
,873
,824
,787
,756
,754
,791
,902
,1157
,1087
,1028
,950
,899
,856
,804
,782
,756
,725
,674
,699
,732
,859
,964
,1085
,1000
,937
,845
,804
,800
,782
,783
,824
,843
,833
,836
,853
,879
,856
,833
,816
,815
,920
,1030
,1070
,1043
,999
,954
,892
,842
,804
,779
,773
,840
,955
,1033
,991
,932
,901
,928
,910
,881
,838
,849
,948
,1041
,1045
,999
,963
,966
,914
,875
,853
,831
,871
,934
,1008
,1104
,1058
,966
,923
,896
,846
,805
,773
,826
,836
,881
,965
,984
,952
,906
,893
,857
,816
,772
,747
,796
,876
,1204
,1160
,1058
,1009
,981
,918
,879
,848
,915
,967
,963
,962
,926
,884
,879
,835
,807
,782
,775
,866
,973
,1174
,1090
,1030
,935
,879
,816
,770
,742
,726
,806
,943
,1277
,1167
,1072
,947
,874
,830
,790
,756
,742
,786
,846
,946
,972
,947
,921
,883
,855
,873
,925
,913
,902
,884
,860
,837
,813
,797
,780
,762
,753
,750
,756
,774
,790
,822
,821
,857
,876
,888
,896
,881
,843
,842
,856
,849
,857
,862
,880
,884
,890
,897
,903
,876
,876
,879
,874
,865
,883
,878
,887
,906
,916
,926
,880
,790
,741
,792
,782
,824
,986
,943
,912
,896
,891
,851
,821
,793
,773
,760
,753
,758
,776
,818
,860
,908
,926
,913
,916
,917
,923
,905
,863
,862
,866
,886
,907
,936
,957
,947
,927
,911
,883
,867
,870
,869
,817
,812
,897
,909
,845
,914
,925
,836
,819
,826
,798
,743
,757
,747
,750
,758
,844
,895
,853
,873
,880
,877
,869
,838
,824
,810
,807
,804
,799
,801
,830
,853
,929
,942
,1054
,1035
,932
,950
,930
,835
,878
,851
,814
,796
,925
,1103
,938
,1051
,1007
,984
,963
,898
,861
,825
,806
,767
,808
,838
,853
,972
,1035
,972
,1022
,992
,940
,919
,864
,799
,812
,799
,786
,840
,812
,949
,951
,858
,884
,893
,855
,797
,830
,826
,786
,830
,840
,814
,871
,906
,903
,955
,994
,913
,939
,957
,987
,941
,1007
,985
,1019
,1023
,993
,1028
,1008
,903
,932
,907
,835
,1009
,1039
,963
,1040
,1014
,885
,896
,859
,801
,801
,766
,728
,721
,728
,482
,219
,346
,510
,4441
,235
,252
,215
,308
,107
,316
,116
,459
,510
,243
,295
