Time,RtoR
,874
,820
,790
,756
,720
,702
,708
,763
,951
,1048
,1003
,924
,864
,818
,781
,745
,718
,694
,684
,684
,694
,797
,866
,968
,960
,964
,956
,895
,850
,812
,785
,755
,815
,932
,1056
,1130
,1083
,1005
,966
,913
,876
,845
,830
,899
,954
,967
,937
,869
,836
,798
,785
,773
,786
,864
,1021
,1065
,1065
,1020
,926
,862
,823
,781
,757
,744
,730
,737
,874
,932
,1025
,998
,967
,933
,888
,825
,787
,759
,735
,761
,782
,823
,868
,881
,843
,824
,804
,772
,752
,736
,725
,740
,789
,837
,904
,923
,898
,868
,862
,836
,796
,780
,774
,791
,850
,911
,948
,941
,882
,858
,837
,791
,763
,744
,734
,787
,875
,978
,1014
,987
,932
,867
,836
,790
,756
,730
,726
,756
,780
,847
,915
,917
,885
,839
,798
,763
,734
,714
,696
,699
,768
,838
,898
,897
,855
,803
,768
,738
,714
,701
,691
,682
,684
,726
,776
,846
,897
,875
,821
,761
,734
,709
,696
,693
,706
,720
,844
,921
,988
,974
,910
,855
,810
,764
,732
,709
,691
,677
,726
,830
,919
,968
,974
,926
,881
,829
,792
,757
,741
,723
,774
,804
,872
,901
,867
,811
,779
,744
,715
,701
,688
,681
,730
,801
,856
,944
,950
,937
,925
,883
,831
,789
,782
,774
,825
,887
,935
,955
,923
,889
,871
,841
,797
,765
,742
,717
,740
,772
,846
,1029
,986
,922
,902
,884
,838
,802
,776
,777
,845
,893
,955
,932
,864
,804
,785
,771
,758
,748
,741
,749
,844
,933
,1019
,992
,958
,910
,872
,854
,838
,784
,781
,751
,739
,739
,747
,766
,770
,769
,783
,781
,770
,758
,752
,747
,737
,732
,732
,730
,739
,769
,797
,838
,855
,865
,876
,885
,863
,859
,850
,846
,845
,863
,867
,882
,853
,835
,825
,801
,796
,751
,703
,770
,779
,840
,975
,1022
,1007
,966
,936
,891
,871
,843
,841
,821
,807
,807
,818
,819
,852
,851
,851
,861
,857
,858
,867
,856
,828
,806
,801
,794
,795
,806
,822
,838
,867
,868
,860
,852
,834
,762
,738
,753
,788
,1061
,936
,868
,974
,1020
,917
,943
,936
,919
,846
,867
,836
,806
,781
,768
,748
,733
,734
,726
,739
,737
,759
,794
,828
,823
,852
,860
,830
,819
,863
,908
,885
,803
,870
,887
,891
,817
,909
,932
,895
,882
,930
,929
,829
,876
,885
,835
,808
,881
,913
,896
,919
,931
,880
,867
,875
,841
,814
,835
,842
,777
,730
,719
,773
,795
,933
,939
,936
,946
,940
,927
,893
,888
,862
,826
,829
,832
,824
,858
,866
,885
,866
,821
,847
,871
,871
,803
,856
,872
,910
,832
,901
,910
,858
,798
,851
,896
,833
,879
,877
,845
,884
,927
,946
,876
,918
,937
,857
,914
,916
,841
,904
,936
,887
,920
,925
,854
,839
,834
,833
,785
,853
,874
,829
,876
,901
,858
,867
,871
,858
,802
,849
,873
,819
,827
,852
,845
,796
,804
,810
,796
,751
,760
,766
,746
,765
,762
,723
,733
,738
,745
,731
,724
,704
,689
,673
,661
,620
,640
,630
,630
,627
,634
,635
,640
,641
,640
,648
,697
,804
,907
,946
,965
,970
,957
,927
,929
,980
,981
,913
,955
,1173
,1165
,1077
,1123
,1109
,1000
,1105
,1141
,1051
,1103
,941
,916
,885
,897
,880
,887
,842
,835
,863
,930
,925
,933
,972
,968
,928
,941
,975
,926
,990
,1155
,1089
,1019
,1080
,768
,242
,931
,1014
,1093
,1021
,1068
,1103
,1079
,981
,1044
,1052
,991
,1071
,1118
,1062
,1068
,1081
,1060
,1029
,993
,98
,1012
,902
,911
,914
,837
,830
,807
,794
,767
,852
,995
,991
,970
,1044
,1046
,996
,1016
,1055
,1027
,1018
,1081
,1079
,1029
,1080
,1074
,989
,995
,1022
,953
,913
,988
,1055
,993
,978
,979
,958
,882
,935
,967
,942
,921
,965
,1020
,955
,885
,862
,822
,764
,739
,722
,701
,688
,694
,732
,790
,778
,756
,791
,824
,805
,852
,869
,900
,902
,883
,897
,948
,963
,954
,985
,1057
,1018
,924
,987
,1064
,1011
,1076
,1130
,1074
,1010
,1044
,967
,925
,1004
,1072
,1006
,982
,980
,872
,845
,779
,826
,789
,766
,750
,740
,760
,809
,844
,811
,812
,838
,816
,835
,874
,889
,946
,989
,1024
,1044
,1045
,1034
,1057
,997
,961
,1096
,1090
,934
,949
,972
,914
,844
,942
,1031
,961
,1000
,1018
,968
,906
,874
,852
,813
,860
,900
,937
,881
,925
,924
,896
,900
,964
,987
,915
,955
,969
,936
,885
,913
,915
,860
,893
,925
,943
,854
,890
,923
,924
,866
,909
,924
,885
,909
,904
,919
,871
,845
,825
,782
,785
,793
,776
,753
,749
,743
,725
,713
,708
,705
,711
,709
,708
,712
,699
,731
,760
,807
,799
,773
,809
,884
,1002
,960
,901
,949
,982
,969
,910
,1020
,1101
,1044
,993
,1062
,1139
,1036
,1079
,1107
,1017
,1022
,1105
,1046
,983
,1054
,1126
,935
,888
,880
,873
,824
,847
,860
,857
,809
,839
,851
,870
,841
,887
,897
,845
,804
,786
,749
,823
,794
,775
,760
,748
,739
,750
,809
,884
,900
,918
,927
,926
,909
,899
,899
,902
,903
,846
,869
,927
,953
,893
,1011
,1044
,966
,1050
,1028
,943
,996
,1032
,988
,961
,1009
,993
,946
,983
,929
,913
,952
,984
,943
,871
,850
,845
,807
,791
,822
,862
,901
,972
,980
,919
,919
,864
,848
,821
,856
,882
,860
,811
,817
,809
,796
,867
,973
,979
,1006
,1015
,997
,947
,939
,940
,901
,878
,912
,945
,932
,936
,999
,1011
,929
,981
,1004
,985
,940
,960
,961
,912
,935
,964
,939
,907
,925
,910
,861
,902
,941
,947
,886
,918
,927
,920
,885
,923
,956
,920
,932
,949
,914
,910
,941
,940
,869
,861
,848
,840
,818
,884
,933
,898
,926
,970
,962
,921
,942
,951
,898
,927
,957
,942
,910
,946
,979
,918
,938
,970
,968
,946
,962
,969
,911
,942
,956
,969
,953
,972
,949
,892
,931
,939
,896
,896
,875
,855
,874
,868
,871
,873
,864
,823
,849
,869
,802
,760
,735
,796
,785
,792
,780
,781
,807
,780
,808
,849
,866
,849
,828
,780
,774
,767
,763
,797
,841
,897
,936
,937
,872
,960
,955
,993
,962
,928
,975
,953
,847
,904
,978
,915
,986
,1063
,962
,932
,977
,922
,844
,888
,904
,834
,855
,938
,964
,879
,976
,992
,884
,911
,915
,858
,842
,895
,921
,848
,932
,936
,874
,868
,907
,919
,842
,885
,892
,890
,873
,926
,900
,827
,871
,923
,898
,859
,896
,906
,848
,945
,962
,935
,988
,962
,917
,941
,935
,890
,913
,898
,825
,917
,979
,901
,930
,969
,908
,885
,913
,943
,862
,936
,925
,861
,953
,1019
,980
,1030
,1028
,941
,941
,945
,923
,871
,940
,944
,893
,989
,990
,911
,941
,935
,878
,867
,950
,964
,888
,950
,939
,878
,918
,888
,820
,822
,888
,911
,901
,938
,969
,874
,882
,890
,840
,816
,842
,868
,819
,878
,886
,842
,830
,831
,859
,811
,885
,865
,864
,812
,869
,895
,859
,891
,930
,858
,825
,853
,905
,887
,853
,904
,910
,838
,880
,893
,905
,833
,929
,974
,959
,904
,942
,968
,905
,958
,960
,903
,944
,941
,873
,921
,989
,925
,987
,1021
,947
,960
,959
,949
,851
,891
,913
,847
,899
,1051
,1012
,984
,1043
,992
,965
,958
,926
,859
,908
,914
,851
,909
,949
,901
,955
,951
,889
,953
,947
,885
,901
,941
,868
,855
,882
,938
,838
,894
,905
,849
,894
,965
,954
,915
,924
,934
,848
,904
,884
,895
,867
,922
,901
,823
,877
,885
,849
,867
,902
,890
,816
,867
,870
,824
,842
,885
,893
,832
,910
,931
,889
,895
,906
,902
,831
,891
,878
,831
,859
,909
,963
,894
,950
,939
,876
,922
,945
,874
,958
,988
,966
,948
,972
,936
,877
,931
,939
,866
,967
,993
,915
,905
,910
,911
,878
,942
,947
,871
,904
,920
,871
,893
,917
,870
,820
,880
,880
,829
,851
,929
,950
,857
,913
,887
,855
,876
,893
,849
,848
,886
,916
,833
,853
,883
,904
,839
,889
,889
,827
,881
,883
,820
,815
,848
,827
,790
,760
,748
,734
,770
,863
,1051
,1033
,1026
,1008
,964
,898
,802
,818
,788
,777
,786
,788
,798
,778
,847
,880
,918
,866
,870
,822
,766
,784
,782
,807
,785
,781
,849
,839
,784
,797
,799
,793
,758
,797
,810
,793
,827
,869
,883
,819
,866
,880
,829
,886
,906
,850
,857
,852
,788
,783
,783
,776
,742
,797
,834
,819
,857
,881
,872
,794
,818
,812
,842
,847
,800
,773
,760
,732
,722
,739
,747
,763
,759
,851
,901
,885
,926
,975
,933
,937
,962
,952
,912
,955
,968
,900
,960
,976
,927
,995
,1001
,941
,975
,935
,851
,923
,991
,916
,1040
,1077
,1001
,1029
,1002
,920
,882
,819
,810
,842
,900
,850
,935
,952
,872
,925
,934
,854
,894
,912
,881
,888
,934
,953
,927
,980
,1011
,905
,951
,933
,824
,886
,906
,869
,897
,979
,936
,857
,881
,875
,819
,828
,832
,822
,765
,806
,828
,840
,802
,864
,918
,870
,919
,945
,865
,893
,893
,818
,868
,860
,838
,825
,846
,831
,808
,894
,927
,895
,917
,929
,846
,865
,879
,923
,841
,889
,899
,823
,890
,932
,908
,946
,966
,878
,913
,899
,860
,794
,773
,760
,864
,1001
,1122
,1066
,1002
,986
,962
,914
,877
,858
,853
,824
,890
,908
,931
,904
,931
,917
,913
,921
,902
,866
,945
,947
,880
,918
,922
,841
,847
,874
,851
,891
,941
,941
,850
,891
,874
,828
,843
,839
,783
,751
,296
,448
,488
,124
,126
,1021
,3201
,778
,15
,854
,231
,983
