Time,RtoR
,545
,542
,546
,557
,398
,594
,738
,422
,516
,226
,402
,782
,1185
,617
,578
,124
,604
,523
,1198
,66
,660
,664
,643
,644
,323
,331
,628
,617
,630
,669
,695
,686
,1984
,686
,656
,654
,661
,666
,636
,631
,634
,638
,622
,632
,638
,654
,631
,624
,630
,637
,624
,599
,599
,603
,596
,566
,559
,559
,553
,1091
,189
,347
,526
,528
,530
,548
,545
,531
,523
,521
,522
,522
,523
,528
,548
,560
,565
,566
,584
,1322
,648
,640
,671
,670
,625
,632
,1310
,622
,1288
,650
,618
,630
,643
,1277
,637
,1154
,251
,393
,663
,584
,599
,633
,521
,284
,1267
,1185
,643
,659
,694
,707
,675
,643
,199
,396
,245
,479
,724
,689
,740
,798
,850
,836
,836
,788
,728
,657
,1149
,908
,586
,74
,1251
,706
,675
,343
,1821
,489
,673
,678
,686
,690
,689
,651
,627
,602
,595
,124
,1245
,1061
,190
,883
,1071
,1013
,997
,942
,774
,714
,684
,680
,692
,812
,941
,966
,936
,896
,841
,779
,707
,657
,623
,613
,618
,679
,777
,861
,917
,966
,947
,908
,828
,725
,674
,650
,649
,661
,748
,817
,879
,923
,905
,879
,843
,748
,683
,648
,627
,623
,651
,724
,816
,839
,862
,893
,874
,840
,761
,684
,652
,635
,633
,691
,709
,81
,622
,749
,475
,118
,310
,684
,874
,862
,1622
,718
,1314
,626
,634
,657
,704
,717
,754
,809
,843
,862
,857
,739
,679
,650
,644
,659
,715
,844
,883
,923
,959
,944
,938
,846
,718
,675
,666
,674
,709
,750
,763
,797
,839
,818
,811
,804
,782
,686
,649
,627
,617
,622
,674
,754
,788
,832
,834
,817
,798
,748
,715
,650
,625
,606
,604
,610
,642
,663
,678
,715
,749
,740
,736
,1371
,628
,603
,595
,597
,625
,664
,698
,705
,730
,737
,726
,730
,722
,708
,694
,656
,619
,604
,591
,585
,598
,629
,657
,676
,700
,720
,736
,748
,735
,722
,691
,635
,619
,603
,599
,612
,631
,668
,696
,733
,737
,765
,746
,758
,735
,685
,659
,648
,642
,641
,646
,672
,698
,728
,731
,749
,736
,702
,682
,658
,619
,598
,586
,590
,613
,654
,697
,730
,733
,742
,727
,701
,682
,669
,641
,609
,594
,582
,590
,617
,675
,735
,758
,801
,845
,878
,861
,836
,785
,689
,661
,638
,629
,639
,674
,727
,756
,807
,790
,769
,746
,716
,679
,638
,614
,602
,603
,620
,679
,737
,732
,730
,689
,650
,639
,631
,649
,674
,660
,650
,642
,651
,670
,711
,762
,842
,862
,899
,873
,841
,806
,706
,661
,641
,634
,637
,663
,713
,776
,835
,901
,886
,917
,865
,740
,694
,668
,647
,652
,203
,480
,754
,872
,887
,903
,909
,878
,819
,718
,678
,653
,648
,664
,684
,734
,735
,778
,778
,766
,733
,718
,691
,650
,629
,614
,609
,633
,703
,828
,870
,942
,908
,895
,823
,708
,661
,643
,636
,637
,657
,679
,730
,789
,837
,871
,845
,804
,794
,1446
,142
,501
,616
,599
,596
,620
,645
,678
,711
,765
,804
,817
,816
,802
,708
,677
,654
,658
,686
,724
,753
,777
,792
,785
,780
,762
,734
,702
,652
,630
,615
,623
,647
,696
,719
,754
,790
,791
,804
,755
,716
,667
,636
,617
,615
,633
,637
,680
,730
,804
,839
,835
,827
,783
,752
,719
,659
,620
,602
,591
,597
,622
,674
,738
,766
,813
,828
,780
,758
,765
,708
,664
,656
,649
,656
,633
,596
,584
,576
,570
,587
,137
,476
,84
,552
,622
,590
,594
,596
,595
,600
,590
,586
,590
,598
,611
,621
,595
,593
,606
,608
,617
,598
,598
,609
,631
,638
,638
,672
,688
,680
,657
,672
,689
,647
,658
,671
,673
,644
,656
,673
,650
,635
,645
,650
,622
,626
,644
,655
,635
,647
,680
,729
,706
,671
,687
,712
,719
,685
,693
,719
,1425
,695
,726
,750
,732
,724
,766
,765
,723
,702
,719
,701
,666
,684
,670
,649
,657
,684
,693
,676
,712
,722
,677
,705
,706
,666
,686
,696
,666
,677
,699
,686
,658
,672
,693
,669
,652
,687
,679
,655
,641
,660
,678
,699
,645
,636
,630
,655
,671
,640
,640
,658
,657
,637
,638
,648
,632
,612
,615
,631
,636
,617
,621
,635
,1306
,647
,670
,695
,651
,645
,652
,657
,630
,625
,639
,658
,678
,642
,652
,693
,724
,704
,663
,688
,722
,718
,660
,676
,701
,692
,650
,659
,676
,673
,635
,648
,652
,651
,620
,632
,640
,641
,623
,634
,650
,673
,643
,650
,658
,661
,627
,637
,648
,666
,648
,640
,661
,698
,699
,644
,657
,659
,652
,622
,633
,661
,683
,648
,637
,653
,685
,653
,650
,666
,669
,628
,650
,656
,636
,617
,639
,639
,623
,616
,629
,629
,618
,617
,622
,635
,620
,611
,620
,640
,643
,619
,639
,644
,632
,613
,627
,641
,632
,629
,654
,686
,655
,654
,674
,696
,656
,664
,671
,659
,659
,676
,693
,664
,676
,677
,680
,639
,644
,660
,684
,647
,653
,676
,680
,645
,665
,673
,652
,635
,649
,654
,626
,617
,621
,635
,621
,613
,644
,652
,641
,627
,641
,648
,623
,623
,631
,626
,614
,626
,636
,619
,620
,623
,636
,614
,624
,639
,620
,609
,612
,625
,603
,604
,612
,619
,606
,612
,638
,675
,631
,621
,633
,653
,634
,631
,643
,665
,643
,634
,648
,662
,642
,626
,638
,651
,645
,620
,630
,622
,624
,605
,598
,608
,626
,632
,588
,563
,566
,574
,586
,573
,567
,570
,587
,612
,591
,590
,605
,636
,666
,632
,655
,677
,656
,635
,639
,644
,636
,600
,167
,427
,599
,590
,578
,588
,607
,666
,656
,641
,662
,674
,658
,623
,622
,631
,650
,640
,612
,603
,602
,629
,643
,621
,645
,712
,713
,680
,668
,680
,688
,649
,651
,668
,666
,635
,629
,638
,642
,606
,606
,630
,646
,632
,635
,651
,675
,648
,634
,637
,643
,630
,612
,619
,644
,641
,617
,615
,630
,633
,610
,619
,629
,637
,631
,637
,664
,625
,643
,658
,634
,616
,636
,652
,651
,645
,668
,703
,675
,655
,679
,711
,687
,665
,680
,689
,692
,648
,678
,698
,662
,665
,735
,794
,746
,696
,713
,740
,729
,715
,2244
,681
,700
,708
,731
,710
,664
,644
,657
,717
,756
,716
,682
,685
,725
,766
,768
,739
,694
,654
,659
,687
,754
,791
,794
,709
,678
,680
,698
,700
,659
,693
,732
,784
,736
,669
,706
,696
,730
,715
,656
,640
,645
,679
,721
,743
,675
,711
,779
,813
,736
,698
,717
,718
,735
,675
,665
,671
,715
,805
,720
,724
,766
,807
,747
,686
,692
,695
,719
,725
,667
,670
,718
,767
,789
,711
,752
,818
,814
,719
,697
,728
,792
,807
,722
,708
,757
,805
,799
,707
,712
,745
,748
,716
,676
,681
,702
,748
,779
,698
,704
,735
,774
,774
,702
,722
,749
,776
,748
,701
,719
,742
,794
,730
,712
,748
,788
,744
,698
,742
,764
,786
,710
,734
,1068
,465
,697
,1599
,297
,772
,1343
,355
,1259
,312
,200
,360
,558
,802
,430
,431
,546
,550
,546
,551
,543
,540
,544
,554
,568
,564
,579
,628
,759
,775
,728
,806
,960
,949
,785
,747
,824
,811
,823
,708
,748
,809
,873
,787
,727
,833
,918
,868
,730
,759
,827
,856
,739
,723
,784
,867
,812
,725
,779
,936
,882
,752
,800
,899
,839
,734
,737
,831
,915
,747
,731
,794
,894
,759
,730
,832
,920
,846
,744
,788
,931
,945
,785
,870
,969
,946
,754
,756
,822
,869
,833
,787
,888
,966
,840
,761
,785
,873
,876
,770
,757
,811
,949
,790
,789
,869
,884
,752
,773
,833
,896
,763
,815
,871
,875
,759
,760
,810
,839
,760
,785
,893
,927
,774
,838
,884
,870
,744
,755
,779
,793
,764
,727
,757
,805
,811
,729
,722
,786
,814
,739
,715
,764
,798
,729
,692
,706
,732
,756
,702
,672
,684
,718
,732
,685
,703
,768
,802
,707
,699
,740
,763
,679
,686
,716
,746
,694
,1406
,762
,562
,750
,126
,402
,1350
,620
,617
,613
,631
,658
,692
,372
,326
,554
,117
,634
,643
,664
,696
,709
,708
,663
,653
,662
,693
,721
,745
,709
,702
,759
,784
,822
,790
,736
,794
,810
,877
,821
,734
,762
,804
,807
,772
,725
,747
,787
,828
,854
,763
,762
,796
,845
,808
,739
,760
,809
,769
,720
,783
,814
,805
,724
,763
,824
,895
,758
,760
,796
,812
,806
,734
,812
,984
,950
,753
,716
,733
,812
,767
,703
,779
,829
,721
,682
,673
,672
,638
,630
,2363
,580
,593
,606
,586
,594
,603
,630
,619
,634
,666
,708
,754
,748
,1393
,705
,650
,623
,630
,684
,776
,710
,717
,806
,839
,726
,757
,761
,730
,688
,726
,736
,756
,694
,734
,753
,737
,691
,720
,765
,725
,684
,731
,742
,724
,608
,84
,733
,760
,714
,691
,721
,729
,693
,702
,741
,768
,719
,701
,728
,762
,703
,712
,736
,756
,696
,720
,594
,128
,693
,701
,741
,761
,695
,721
,492
,264
,737
,697
,738
,753
,698
,699
,706
,680
,699
,746
,726
,702
,731
,743
,681
,711
,765
,720
,687
,711
,746
,704
,681
,739
,747
,696
,706
,756
,773
,709
,727
,774
,724
,688
,320
,414
,760
,712
,701
,751
,43
,763
,743
,697
,724
,745
,116
,596
,688
,712
,747
,710
,696
,525
,957
,701
,702
,317
,433
,740
,411
,268
,703
,738
,699
,675
,546
,162
,751
,680
,671
,336
,377
,730
,689
,687
,432
,313
,777
,705
,701
,739
,700
,678
,698
,696
,662
,675
,684
,668
,655
,690
,705
,658
,645
,676
,702
,654
,664
,682
,701
,345
,311
,669
,675
,451
,222
,643
,653
,662
,650
,635
,463
,200
,701
,709
,664
,677
,705
,723
,677
,678
,688
,706
,677
,669
,712
,419
,337
,708
,717
,772
,745
,700
,725
,693
,655
,667
,710
,751
,346
,341
,704
,762
,360
,410
,708
,751
,788
,747
,661
,863
,846
,727
,742
,205
,571
,730
,682
,431
,282
,742
,699
,707
,770
,786
,699
,780
,664
,732
,691
,191
,532
,759
,736
,699
,732
,748
,696
,667
,682
,695
,682
,667
,693
,698
,723
,697
,751
,767
,697
,458
,265
,732
,685
,678
,289
,431
,733
,679
,242
,481
,778
,721
,706
,755
,776
,702
,733
,763
,705
,703
,767
,234
,523
,703
,758
,769
,724
,693
,715
,455
,262
,674
,678
,726
,778
,694
,725
,766
,720
,700
,737
,740
,456
,221
,687
,717
,722
,671
,311
,380
,715
,707
,672
,703
,528
,197
,679
,676
,698
,335
,361
,656
,669
,216
,474
,690
,351
,317
,683
,689
,246
,436
,658
,686
,531
,219
,706
,1354
,497
,220
,667
,665
,694
,720
,661
,681
,710
,711
,658
,679
,272
,433
,671
,297
,363
,691
,709
,665
,672
,687
,684
,645
,652
,669
,664
,225
,418
,697
,718
,436
,296
,671
,682
,696
,708
,653
,672
,685
,680
,381
,273
,689
,465
,294
,746
,650
,793
,795
,468
,262
,765
,547
,232
,702
,680
,712
,714
,596
,766
,713
,691
,704
,758
,776
,693
,190
,516
,719
,559
,114
,667
,738
,788
,707
,714
,723
,785
,696
,765
,856
,742
,620
,951
,738
,441
,289
,758
,348
,386
,692
,557
,155
,745
,692
,721
,781
,707
,697
,733
,723
,679
,722
,762
,690
,690
,342
,395
,725
,666
,706
,729
,709
,671
,690
,695
,333
,331
,686
,615
,86
,676
,694
,459
,260
,709
,655
,432
,238
,700
,656
,642
,136
,523
,679
,645
,650
,653
,633
,615
,627
,648
,647
,624
,302
,334
,650
,623
,636
,650
,655
,629
,657
,677
,628
,32
,651
,686
,715
,671
,678
,701
,662
,651
,691
,709
,652
,649
,656
,663
,645
,713
,691
,658
,621
,605
,1269
,678
,722
,733
,677
,683
,688
,691
,691
,675
,627
,626
,628
,633
,628
,619
,595
,596
,605
,633
,658
,625
,650
,657
,693
,657
,641
,665
,673
,654
,643
,662
,677
,645
,633
,646
,654
,645
,631
,635
,657
,684
,665
,648
,652
,648
,634
,615
,580
,574
,566
,585
,615
,578
,588
,605
,598
,590
,575
,581
,575
,576
,566
,563
,565
,577
,574
,573
,593
,619
,618
,610
,628
,669
,687
,642
,673
,697
,660
,667
,682
,678
,655
,669
,672
,646
,653
,670
,672
,647
,664
,678
,686
,659
,676
,674
,639
,629
,635
,645
,672
,636
,657
,654
,1331
,627
,630
,642
,643
,612
,614
,622
,639
,655
,633
,626
,651
,691
,688
,659
,694
,711
,752
,735
,715
,757
,791
,791
,745
,694
,710
,715
,771
,776
,696
,725
,795
,805
,784
,715
,736
,766
,784
,722
,692
,714
,730
,778
,730
,687
,704
,710
,706
,669
,687
,693
,707
,657
,675
,687
,685
,652
,673
,676
,655
,649
,669
,684
,651
,657
,687
,726
,743
,667
,676
,696
,704
,648
,661
,700
,703
,665
,695
,721
,676
,701
,705
,671
,665
,677
,691
,651
,661
,661
,659
,635
,651
,657
,644
,648
,669
,673
,642
,658
,656
,629
,640
,652
,656
,637
,655
,651
,637
,627
,630
,636
,616
,611
,617
,633
,608
,613
,635
,658
,644
,647
,686
,696
,654
,664
,663
,675
,634
,644
,658
,648
,637
,668
,707
,677
,657
,677
,683
,643
,640
,652
,629
,627
,641
,653
,636
,624
,634
,643
,620
,631
,642
,636
,622
,635
,653
,668
,637
,650
,656
,637
,626
,633
,635
,625
,618
,616
,620
,595
,589
,579
,573
,594
,604
,606
,640
,648
,624
,641
,655
,670
,641
,627
,630
,648
,649
,611
,616
,643
,692
,676
,702
,755
,790
,693
,713
,731
,696
,648
,657
,687
,685
,652
,666
,678
,665
,646
,661
,680
,665
,656
,678
,695
,672
,687
,707
,705
,651
,660
,652
,629
,648
,663
,657
,662
,688
,702
,656
,671
,673
,653
,638
,654
,659
,644
,633
,646
,662
,630
,634
,641
,633
,629
,649
,697
,666
,696
,718
,683
,676
,702
,718
,660
,679
,694
,691
,638
,642
,652
,675
,632
,630
,666
,346
,217
,288
,222
,150
,685
,696
,803
,799
,808
,787
,755
,706
,672
,233
,402
,90
,329
,193
,606
,593
,681
,325
,333
,732
,1633
,413
,543
,546
,109
,4224
,4150
,91
,4588
,252
,472
,444
,226
,483
,20
,326
,261
,154
,364
,258
,137
,277
,234
,241
,324
,134
,505
,71
,320
,137
,309
,187
,267
,422
,80
,454
,359
,171
,473
,265
,9
,1093
,250
,305
,503
,426
,171
,343
,189
,2768
,782
,466
,664
,116
,1002
,516
,161
,1622
,352
,2618
,136
,396
,130
