Time,RtoR
,598
,594
,591
,594
,601
,586
,582
,586
,580
,571
,580
,588
,595
,593
,598
,615
,638
,618
,615
,624
,639
,619
,621
,617
,631
,615
,616
,636
,634
,627
,626
,640
,632
,619
,1260
,624
,625
,635
,663
,636
,632
,636
,625
,615
,609
,639
,616
,614
,619
,622
,612
,1265
,609
,607
,627
,650
,625
,621
,635
,633
,625
,635
,669
,648
,638
,641
,656
,634
,626
,631
,648
,628
,610
,621
,329
,314
,636
,623
,653
,640
,629
,627
,653
,1266
,229
,393
,641
,634
,616
,606
,617
,609
,607
,613
,627
,613
,620
,613
,625
,603
,604
,608
,601
,598
,601
,618
,607
,607
,619
,639
,616
,620
,639
,645
,625
,635
,648
,641
,624
,637
,649
,633
,624
,631
,637
,619
,618
,616
,603
,607
,618
,611
,604
,617
,631
,620
,618
,627
,627
,613
,617
,621
,605
,601
,605
,601
,591
,592
,605
,599
,598
,605
,628
,604
,608
,624
,610
,608
,604
,617
,602
,600
,606
,608
,597
,596
,610
,598
,599
,611
,608
,598
,598
,609
,611
,591
,594
,600
,604
,591
,592
,601
,1194
,610
,618
,600
,596
,605
,602
,585
,584
,595
,598
,582
,580
,591
,601
,587
,586
,595
,623
,616
,600
,610
,614
,603
,591
,1185
,584
,578
,583
,595
,593
,584
,603
,612
,605
,609
,619
,608
,599
,601
,600
,584
,582
,587
,580
,577
,580
,590
,575
,574
,577
,590
,586
,595
,615
,642
,619
,607
,613
,632
,614
,603
,608
,615
,597
,594
,600
,607
,594
,599
,613
,610
,603
,612
,626
,604
,610
,1222
,604
,604
,627
,610
,606
,610
,619
,601
,606
,610
,613
,611
,610
,625
,607
,611
,621
,607
,608
,614
,622
,605
,608
,627
,606
,603
,612
,613
,597
,1201
,600
,596
,603
,598
,591
,603
,622
,615
,605
,608
,616
,1201
,619
,620
,607
,607
,620
,605
,602
,617
,628
,613
,605
,612
,1563
,883
,2132
,760
,595
,614
,331
,302
,637
,629
,595
,593
,576
,564
,470
,528
,684
,574
,572
,500
,637
,562
,565
,570
,561
,557
,560
,571
,589
,601
,582
,580
,607
,653
,688
,630
,625
,635
,647
,678
,635
,625
,621
,637
,638
,615
,602
,606
,613
,620
,604
,598
,605
,620
,637
,606
,600
,602
,615
,621
,600
,603
,619
,644
,656
,628
,631
,655
,681
,697
,645
,631
,636
,650
,660
,639
,623
,629
,644
,648
,619
,604
,602
,609
,613
,608
,590
,581
,584
,590
,578
,574
,579
,592
,598
,584
,587
,597
,625
,602
,602
,609
,621
,602
,601
,607
,623
,631
,607
,613
,619
,640
,627
,610
,615
,625
,635
,607
,613
,615
,622
,608
,608
,614
,632
,618
,604
,611
,619
,624
,602
,606
,279
,330
,471
,129
,588
,594
,604
,593
,591
,601
,622
,624
,605
,608
,617
,632
,616
,605
,615
,635
,632
,607
,615
,625
,649
,622
,616
,631
,639
,612
,613
,614
,629
,612
,608
,619
,637
,629
,608
,617
,628
,622
,607
,622
,642
,653
,626
,627
,633
,640
,615
,612
,617
,633
,604
,607
,615
,617
,1193
,1217
,602
,158
,1035
,619
,636
,1213
,605
,618
,636
,618
,605
,609
,617
,633
,609
,602
,623
,631
,619
,610
,612
,618
,617
,598
,596
,602
,610
,462
,712
,580
,575
,571
,568
,581
,597
,625
,608
,597
,618
,629
,623
,659
,682
,680
,641
,596
,581
,577
,577
,584
,577
,569
,565
,575
,594
,611
,600
,589
,588
,603
,634
,634
,611
,609
,632
,658
,667
,633
,623
,635
,644
,660
,628
,610
,607
,611
,618
,601
,595
,610
,646
,697
,649
,626
,639
,658
,664
,629
,615
,622
,642
,660
,642
,619
,611
,622
,635
,630
,613
,619
,638
,669
,664
,627
,620
,626
,637
,651
,634
,624
,629
,650
,666
,649
,627
,645
,669
,679
,638
,629
,633
,658
,659
,629
,629
,659
,691
,691
,658
,663
,694
,701
,646
,788
,682
,421
,599
,590
,594
,595
,582
,584
,898
,172
,3046
,240
,449
,1101
,774
,9907
,539
,557
,550
,563
,1199
,643
,665
,683
,631
,333
,1271
,85
,660
,585
,594
,609
,620
,602
,602
,616
,672
,728
,758
,754
,684
,685
,702
,703
,666
,652
,681
,719
,710
,665
,681
,696
,678
,668
,715
,758
,753
,699
,691
,714
,768
,707
,679
,691
,711
,1401
,1331
,688
,650
,688
,762
,485
,632
,163
,398
,515
,2038
,1257
,629
,645
,672
,680
,649
,660
,672
,697
,707
,668
,705
,730
,772
,710
,678
,688
,703
,718
,674
,651
,654
,634
,631
,655
,689
,175
,554
,681
,641
,638
,638
,650
,637
,629
,639
,660
,688
,647
,651
,655
,685
,666
,634
,644
,655
,641
,636
,615
,598
,591
,594
,592
,591
,617
,705
,816
,862
,879
,874
,850
,799
,764
,715
,651
,630
,610
,609
,625
,681
,765
,805
,823
,830
,806
,775
,718
,679
,635
,611
,601
,612
,656
,748
,804
,861
,888
,886
,827
,781
,694
,650
,623
,610
,608
,611
,634
,652
,680
,715
,729
,740
,746
,762
,743
,722
,664
,631
,610
,591
,590
,592
,612
,639
,654
,673
,703
,711
,674
,666
,646
,610
,580
,565
,561
,576
,607
,674
,729
,744
,770
,811
,809
,787
,765
,723
,185
,515
,646
,616
,601
,599
,602
,607
,631
,679
,721
,743
,731
,722
,1357
,626
,607
,590
,586
,596
,635
,714
,731
,763
,828
,802
,720
,764
,795
,799
,731
,664
,634
,621
,633
,654
,704
,719
,739
,729
,694
,679
,652
,616
,588
,574
,563
,562
,594
,665
,710
,724
,751
,784
,757
,723
,687
,663
,649
,615
,595
,580
,576
,583
,623
,651
,666
,753
,808
,839
,805
,793
,770
,1403
,632
,607
,593
,594
,603
,634
,692
,737
,784
,806
,810
,767
,727
,683
,641
,622
,615
,619
,662
,690
,675
,678
,727
,818
,841
,765
,686
,691
,698
,651
,638
,640
,656
,685
,714
,743
,735
,732
,730
,723
,711
,651
,626
,606
,599
,608
,631
,655
,659
,710
,789
,849
,853
,802
,766
,726
,663
,627
,611
,603
,603
,627
,671
,688
,710
,758
,796
,761
,722
,685
,641
,619
,602
,604
,616
,635
,674
,723
,790
,771
,753
,752
,710
,685
,656
,621
,600
,585
,584
,604
,642
,686
,693
,749
,776
,816
,778
,712
,718
,713
,700
,638
,619
,604
,601
,611
,635
,745
,765
,831
,850
,865
,830
,798
,693
,655
,635
,633
,651
,681
,782
,834
,923
,913
,867
,824
,804
,692
,652
,628
,617
,632
,669
,702
,733
,785
,795
,798
,765
,678
,691
,689
,658
,630
,617
,610
,608
,623
,653
,681
,699
,711
,742
,731
,708
,677
,645
,625
,616
,610
,616
,648
,660
,690
,719
,747
,740
,733
,690
,653
,627
,615
,598
,596
,608
,647
,693
,713
,740
,769
,812
,816
,819
,801
,756
,712
,648
,624
,604
,590
,589
,593
,615
,720
,755
,708
,690
,638
,633
,642
,625
,606
,585
,578
,128
,438
,89
,472
,575
,649
,678
,704
,730
,711
,719
,884
,686
,359
,612
,585
,576
,563
,557
,560
,575
,588
,611
,625
,649
,657
,663
,661
,660
,643
,633
,608
,592
,577
,568
,569
,593
,619
,655
,677
,740
,743
,754
,732
,704
,676
,629
,608
,590
,583
,589
,612
,677
,722
,757
,849
,848
,858
,796
,746
,700
,646
,628
,607
,604
,626
,675
,704
,742
,773
,827
,845
,803
,731
,674
,653
,649
,655
,678
,638
,632
,609
,596
,581
,1158
,575
,570
,574
,583
,596
,595
,584
,595
,611
,617
,602
,607
,624
,640
,614
,623
,631
,657
,661
,628
,628
,621
,624
,601
,601
,603
,609
,597
,601
,628
,637
,614
,629
,633
,612
,609
,607
,610
,598
,600
,612
,610
,605
,610
,615
,597
,603
,604
,600
,586
,587
,593
,589
,580
,591
,597
,588
,583
,588
,592
,581
,586
,590
,597
,584
,596
,606
,602
,596
,603
,625
,630
,613
,621
,626
,628
,611
,613
,718
,235
,1439
,583
,578
,578
,806
,928
,188
,403
,604
,602
,1248
,624
,621
,184
,439
,553
,676
,609
,604
,602
,605
,607
,592
,594
,598
,1786
,599
,588
,591
,199
,399
,600
,591
,592
,603
,596
,588
,608
,617
,606
,607
,615
,637
,639
,631
,650
,645
,636
,612
,603
,603
,602
,594
,610
,687
,693
,848
,970
,590
,572
,559
,550
,548
,548
,561
,579
,590
,601
,598
,592
,592
,601
,610
,611
,601
,598
,597
,168
,423
,581
,580
,568
,559
,560
,570
,588
,588
,578
,582
,183
,409
,607
,595
,601
,611
,605
,592
,593
,609
,616
,605
,606
,617
,613
,603
,607
,623
,622
,616
,616
,635
,623
,616
,620
,622
,604
,606
,601
,598
,593
,595
,599
,588
,583
,589
,599
,591
,590
,590
,597
,591
,586
,583
,590
,580
,582
,589
,590
,580
,574
,583
,592
,577
,585
,579
,590
,579
,573
,573
,582
,570
,566
,561
,554
,548
,538
,535
,526
,521
,518
,527
,564
,578
,565
,566
,1168
,565
,564
,1124
,558
,1127
,559
,562
,667
,474
,563
,579
,613
,628
,630
,671
,676
,636
,645
,649
,637
,632
,633
,626
,613
,608
,607
,597
,590
,581
,586
,570
,569
,569
,569
,562
,563
,567
,580
,570
,567
,571
,577
,570
,567
,572
,562
,551
,551
,547
,532
,536
,541
,540
,538
,543
,548
,552
,548
,541
,551
,551
,1093
,554
,553
,546
,547
,553
,554
,1098
,554
,551
,550
,1093
,547
,543
,554
,555
,554
,556
,561
,569
,1136
,577
,582
,584
,581
,583
,590
,1169
,593
,595
,583
,587
,588
,570
,564
,567
,577
,574
,578
,1219
,1231
,610
,632
,604
,607
,602
,596
,591
,591
,588
,583
,575
,588
,603
,594
,590
,599
,607
,594
,592
,1178
,583
,599
,640
,691
,641
,682
,697
,2219
,904
,1141
,261
,867
,180
,208
,923
,236
,829
,316
,86
,1286
,535
,11437
,257
,133
,595
,69
,731
,405
,537
,176
,205
,342
,98
,301
,362
,182
,807
,204
,555
,241
