Time,RtoR
,115
,462
,50
,532
,601
,117
,544
,703
,760
,793
,806
,762
,155
,1929
,624
,599
,120
,463
,627
,546
,122
,492
,650
,702
,724
,162
,592
,168
,567
,728
,700
,680
,644
,617
,503
,96
,581
,119
,568
,468
,645
,72
,646
,206
,480
,562
,155
,164
,402
,122
,590
,689
,277
,200
,322
,162
,357
,248
,378
,603
,591
,46
,532
,575
,580
,598
,607
,631
,675
,712
,175
,534
,160
,711
,534
,667
,788
,209
,278
,120
,592
,462
,108
,458
,104
,508
,640
,498
,698
,133
,592
,773
,158
,665
,1528
,1376
,630
,611
,598
,110
,479
,589
,601
,633
,666
,725
,780
,778
,754
,741
,695
,674
,1269
,112
,491
,588
,586
,113
,485
,624
,650
,671
,702
,146
,280
,289
,2063
,676
,650
,621
,53
,551
,2419
,118
,533
,704
,775
,828
,158
,1367
,716
,1361
,634
,119
,494
,602
,722
,505
,752
,594
,107
,820
,888
,950
,978
,977
,925
,757
,701
,673
,660
,660
,728
,833
,889
,908
,894
,848
,822
,779
,692
,659
,641
,636
,658
,720
,769
,799
,803
,798
,2263
,1316
,737
,512
,629
,780
,590
,748
,768
,773
,772
,742
,727
,702
,657
,637
,625
,738
,522
,117
,539
,710
,791
,827
,171
,637
,164
,613
,747
,157
,565
,196
,355
,145
,133
,643
,502
,54
,606
,319
,241
,118
,612
,540
,120
,697
,627
,758
,759
,2454
,285
,190
,284
,1355
,590
,689
,567
,236
,350
,113
,463
,235
,236
,119
,475
,410
,237
,118
,408
,581
,460
,516
,120
,239
,162
,278
,552
,494
,620
,58
,394
,243
,555
,124
,271
,442
,358
,276
,48
,757
,468
,102
,590
,119
,634
,830
,140
,751
,911
,581
,310
,840
,788
,695
,121
,530
,113
,639
,525
,194
,605
,276
,371
,802
,820
,855
,883
,841
,187
,606
,1405
,644
,111
,632
,551
,63
,524
,701
,728
,765
,791
,823
,794
,770
,172
,561
,691
,657
,629
,621
,630
,664
,723
,786
,849
,928
,909
,873
,837
,801
,707
,662
,653
,647
,122
,542
,711
,755
,831
,927
,941
,895
,834
,1528
,716
,691
,664
,655
,400
,262
,174
,1197
,667
,667
,693
,700
,677
,669
,680
,689
,682
,666
,666
,741
,246
,388
,650
,647
,151
,283
,206
,360
,236
,234
,486
,116
,523
,645
,150
,515
,657
,112
,279
,253
,143
,506
,401
,836
,613
,265
,524
,307
,85
,335
,156
,1633
,720
,1118
,807
,188
,2221
,322
,644
,35
,1992
,338
,489
,956
,479
,1657
,161
,2839
,632
,607
,116
,485
,604
,618
,621
,624
,621
,616
,416
,177
,180
,412
,149
,399
,69
,411
,237
,676
,643
,46
,620
,690
,735
,751
,685
,698
,722
,764
,739
,115
,590
,130
,567
,698
,694
,652
,650
,657
,159
,506
,174
,514
,663
,663
,682
,713
,1437
,2043
,710
,126
,532
,656
,659
,161
,512
,651
,641
,150
,514
,168
,512
,701
,706
,674
,683
,166
,525
,709
,694
,268
,398
,678
,164
,1563
,292
,650
,658
,680
,1388
,662
,677
,1389
,716
,672
,675
,701
,720
,719
,686
,707
,723
,760
,748
,717
,733
,729
,730
,708
,729
,737
,730
,688
,713
,1518
,1476
,745
,1499
,713
,714
,727
,706
,703
,155
,567
,742
,694
,715
,718
,732
,1382
,694
,705
,661
,664
,682
,719
,729
,684
,714
,719
,738
,699
,707
,720
,1476
,133
,578
,735
,695
,435
,282
,1479
,122
,578
,687
,132
,563
,721
,714
,683
,123
,588
,130
,592
,2128
,600
,315
,697
,1169
,641
,663
,1940
,649
,662
,649
,622
,631
,640
,648
,654
,213
,410
,631
,644
,663
,679
,663
,117
,524
,654
,133
,525
,691
,706
,89
,548
,283
,392
,251
,234
,4042
,281
,1713
,6483
,324
,286
,2144
,322
,558
,231
,326
,245
,230
,214
,321
,294
,264
,444
,235
,397
,572
,113
,595
,479
,637
,685
,687
,664
,693
,78
,555
,165
,528
,717
,709
,120
,553
,694
,712
,1483
,682
,683
,692
,697
,1401
,683
,572
,4822
,968
,275
,415
,1030
,2465
,101
,470
,378
,1423
,646
,235
,246
,1565
,596
,603
,114
,484
,617
,639
,674
,673
,669
,682
,703
,172
,553
,736
,115
,576
,699
,711
,731
,729
,738
,689
,707
,715
,1418
,686
,703
,717
,724
,682
,691
,160
,540
,700
,672
,650
,670
,165
,510
,689
,669
,775
,530
,677
,691
,659
,123
,535
,679
,695
,683
,647
,649
,149
,516
,656
,632
,628
,631
,642
,651
,1252
,154
,1149
,633
,650
,164
,516
,166
,535
,672
,146
,448
,200
,552
,675
,652
,673
,690
,706
,207
,459
,688
,134
,563
,716
,688
,677
,315
,361
,724
,602
,642
,647
,659
,125
,240
,405
,78
,452
,146
,163
,401
,81
,317
,249
,756
,625
,47
,630
,684
,1337
,1308
,163
,1831
,131
,547
,706
,737
,695
,891
,588
,304
,445
,1682
,408
,146
,1202
,283
,3161
,113
,497
,576
,583
,618
,649
,645
,635
,125
,519
,881
,474
,120
,533
,666
,690
,727
,741
,685
,704
,721
,734
,728
,117
,561
,119
,567
,703
,170
,555
,726
,511
,603
,803
,131
,680
,654
,655
,677
,45
,276
,1041
,1351
,724
,165
,555
,673
,480
,321
,517
,666
,225
,410
,645
,658
,596
,747
,651
,655
,158
,345
,147
,660
,632
,618
,433
,200
,648
,656
,130
,504
,661
,159
,525
,164
,675
,84
,469
,688
,1385
,659
,392
,279
,905
,422
,638
,444
,198
,1337
,657
,2040
,664
,2021
,645
,1038
,273
,653
,634
,649
,667
,687
,670
,307
,348
,666
,666
,646
,623
,635
,642
,656
,630
,651
,857
,478
,643
,668
,689
,687
,182
,471
,645
,647
,647
,595
,667
,647
,687
,921
,446
,688
,1080
,385
,681
,710
,716
,732
,687
,686
,706
,699
,672
,687
,690
,369
,963
,677
,383
,311
,712
,756
,589
,689
,335
,358
,115
,444
,104
,665
,460
,227
,663
,657
,686
,172
,545
,684
,324
,344
,693
,168
,524
,266
,404
,655
,148
,521
,158
,533
,459
,218
,667
,686
,707
,691
,681
,155
,561
,163
,560
,728
,114
,580
,705
,153
,203
,372
,713
,115
,557
,837
,535
,688
,132
,313
,214
,838
,522
,784
,2123
,707
,674
,507
,190
,704
,377
,358
,675
,1365
,449
,246
,676
,673
,325
,1118
,688
,680
,80
,626
,703
,129
,548
,672
,507
,946
,707
,716
,736
,757
,701
,530
,161
,1401
,670
,664
,1382
,672
,662
,694
,175
,529
,680
,679
,152
,554
,168
,544
,663
,675
,154
,293
,241
,709
,677
,292
,1039
,314
,1028
,284
,357
,654
,672
,275
,432
,671
,670
,147
,558
,722
,687
,196
,490
,707
,161
,551
,121
,549
,672
,694
,720
,683
,486
,174
,679
,700
,452
,263
,126
,547
,702
,448
,279
,750
,479
,215
,689
,137
,311
,250
,672
,639
,650
,675
,710
,666
,689
,726
,525
,233
,694
,706
,165
,1263
,507
,167
,2062
,658
,657
,667
,1365
,786
,110
,433
,684
,404
,296
,116
,556
,663
,692
,162
,526
,118
,551
,672
,137
,548
,487
,319
,535
,144
,485
,196
,539
,659
,647
,155
,502
,667
,118
,113
,403
,237
,397
,129
,510
,429
,333
,497
,141
,494
,411
,245
,652
,121
,514
,641
,166
,487
,638
,320
,318
,646
,649
,256
,371
,118
,514
,640
,164
,359
,126
,644
,430
,199
,639
,729
,557
,628
,1744
,147
,604
,1282
,584
,608
,613
,628
,644
,632
,626
,628
,185
,473
,640
,375
,240
,626
,625
,646
,620
,624
,644
,131
,514
,316
,317
,618
,640
,152
,514
,367
,280
,629
,131
,501
,299
,350
,772
,238
,283
,121
,674
,493
,667
,482
,281
,507
,133
,509
,179
,466
,627
,557
,741
,670
,253
,400
,678
,306
,387
,1337
,664
,569
,774
,646
,2017
,656
,656
,477
,205
,697
,1337
,692
,699
,678
,678
,248
,459
,172
,535
,672
,667
,557
,120
,682
,529
,130
,653
,428
,238
,682
,660
,650
,676
,684
,513
,809
,676
,677
,646
,661
,421
,433
,524
,669
,660
,671
,155
,566
,670
,671
,677
,691
,343
,353
,667
,128
,556
,111
,591
,696
,670
,693
,159
,481
,757
,678
,128
,567
,706
,663
,671
,149
,534
,684
,655
,411
,247
,681
,694
,677
,572
,242
,518
,668
,132
,518
,577
,226
,518
,166
,634
,86
,438
,80
,570
,149
,684
,638
,532
,143
,253
,265
,654
,550
,25
,178
,515
,127
,637
,35
,476
,646
,764
,512
,129
,522
,342
,298
,117
,512
,636
,132
,315
,202
,765
,237
,278
,124
,1830
,163
,400
,123
,638
,247
,224
,772
,240
,281
,800
,416
,159
,421
,301
,342
,327
,147
,578
,147
,633
,59
,665
,696
,134
,596
,847
,550
,657
,158
,400
,94
,659
,620
,625
,126
,317
,187
,185
,589
,520
,640
,681
,244
,38
,1096
,220
,412
,73
,236
,293
,303
,316
,119
,1050
,207
,702
,2131
,677
,645
,640
,638
,640
,631
,618
,106
,499
,597
,593
,590
,586
,572
,565
,562
,565
,586
,121
,466
,591
,625
,657
,653
,685
,700
,689
,681
,174
,523
,704
,656
,670
,656
,634
,620
,699
,487
,392
,236
,646
,446
,576
,176
,320
,195
,122
,335
,584
,163
,601
,464
,336
,282
,399
,220
,630
,644
,345
,356
,164
,410
,148
,441
,323
,317
,120
,480
,480
,361
,586
,533
,39
,320
,318
,90
,352
,201
,640
,199
,556
,246
,237
,128
,351
,279
,245
,201
,1440
,318
,158
,238
,321
,170
,316
,117
,395
,283
,120
,320
,200
,442
,239
,280
,40
,320
,158
,243
,397
,203
,356
,164
,279
,198
,241
,401
,119
,357
,121
,200
,318
,238
,284
,161
,478
,436
,2362
,642
,197
,1096
,637
,649
,659
,203
,435
,644
,400
,244
,658
,627
,637
,157
,1129
,350
,287
,152
,1396
,365
,1273
,654
,641
,143
,507
,177
,481
,637
,801
,82
,434
,129
,558
,797
,479
,640
,643
,154
,686
,467
,738
,505
,668
,1209
,413
,839
,475
,117
,1197
,132
,1074
,605
,593
,1171
,1391
,369
,592
,601
,1248
,1238
,631
,634
,730
,475
,161
,600
,448
,350
,247
,600
,187
,417
,674
,314
,253
,752
,471
,167
,1070
,126
,473
,600
,611
,746
,213
,851
,1216
,125
,458
,1945
,120
,346
,177
,433
,168
,443
,356
,1040
,434
,611
,230
,369
,151
,449
,601
,593
,726
,441
,586
,572
,1159
,597
,1185
,1210
,598
,606
,45
,1192
,609
,1234
,603
,601
,599
,603
,602
,602
,1472
,396
,324
,286
,1226
,609
,161
,443
,615
,1380
,800
,361
,487
,623
,161
,1100
,308
,320
,633
,1290
,752
,1052
,1216
,173
,443
,604
,603
,156
,1710
,609
,619
,626
,226
,996
,50
,562
,200
,415
,609
,614
,634
,1240
,287
,331
,1309
,567
,620
,1842
,611
,604
,514
,90
,1229
,44
,560
,607
,605
,620
,726
,474
,599
,602
,729
,668
,410
,1231
,803
,522
,590
,287
,980
,330
,1528
,1236
,123
,483
,43
,562
,630
,646
,759
,493
,435
,429
,455
,117
,540
,811
,552
,122
,487
,642
,436
,203
,160
,638
,1242
,1780
,538
,2028
,1258
,1278
,633
,163
,472
,645
,622
,623
,641
,636
,618
,1414
,513
,625
,634
,640
,116
,235
,276
,616
,149
,480
,406
,272
,162
,407
,551
,234
,406
,40
,517
,234
,613
,519
,1154
,603
,158
,637
,460
,614
,616
,153
,401
,83
,657
,624
,623
,1610
,284
,596
,139
,534
,517
,2651
,295
,299
,179
,1577
,130
,445
,519
,200
,229
,217
,218
,280
,293
,181
,378
,468
,211
,920
,810
,3115
,41
,1169
,303
,145
,477
,335
,316
,444
,99
,289
,280
,507
,547
,408
,1647
,382
,183
,448
,265
,227
,143
,132
,468
,47
,401
,151
,249
,233
,269
