Time,RtoR
,722
,842
,930
,888
,850
,844
,817
,777
,763
,791
,754
,704
,693
,712
,768
,905
,851
,864
,851
,839
,820
,823
,791
,735
,686
,693
,753
,941
,899
,855
,810
,783
,762
,729
,753
,754
,735
,711
,724
,786
,908
,844
,840
,804
,779
,756
,728
,739
,717
,694
,679
,680
,710
,771
,814
,792
,797
,761
,728
,730
,718
,726
,707
,698
,699
,721
,843
,918
,857
,860
,814
,778
,769
,750
,759
,715
,692
,697
,798
,931
,908
,845
,800
,790
,778
,688
,636
,638
,667
,680
,730
,791
,868
,932
,887
,829
,795
,759
,718
,735
,719
,677
,650
,648
,697
,923
,867
,849
,829
,821
,820
,788
,763
,731
,696
,677
,692
,785
,899
,861
,840
,813
,793
,810
,799
,782
,725
,685
,672
,684
,790
,913
,838
,835
,796
,772
,757
,743
,763
,757
,737
,746
,854
,875
,871
,824
,814
,795
,789
,790
,788
,771
,713
,693
,686
,715
,810
,905
,853
,876
,856
,811
,773
,754
,732
,701
,687
,700
,760
,952
,893
,880
,867
,834
,815
,798
,788
,722
,702
,700
,775
,960
,920
,859
,875
,856
,841
,815
,797
,750
,692
,673
,669
,722
,846
,836
,833
,851
,827
,804
,769
,742
,703
,677
,671
,709
,843
,898
,847
,865
,829
,795
,776
,754
,760
,720
,694
,689
,725
,897
,941
,875
,837
,810
,772
,735
,728
,710
,679
,668
,692
,788
,909
,862
,865
,817
,789
,779
,738
,762
,779
,724
,727
,786
,943
,943
,892
,846
,818
,800
,768
,751
,756
,707
,689
,693
,758
,940
,899
,881
,836
,813
,773
,750
,742
,726
,692
,681
,700
,822
,949
,878
,891
,857
,825
,801
,784
,775
,784
,774
,748
,689
,656
,653
,674
,697
,730
,697
,692
,720
,748
,764
,718
,701
,700
,681
,677
,673
,659
,646
,666
,669
,682
,683
,676
,664
,706
,697
,665
,676
,680
,656
,647
,642
,672
,710
,718
,724
,688
,759
,734
,687
,739
,673
,656
,637
,629
,657
,714
,733
,745
,724
,699
,674
,682
,678
,683
,682
,674
,726
,717
,741
,732
,687
,724
,676
,698
,713
,689
,702
,684
,679
,702
,687
,722
,695
,677
,677
,712
,730
,729
,744
,745
,740
,726
,690
,723
,717
,692
,707
,685
,680
,699
,722
,728
,667
,624
,662
,699
,743
,708
,672
,699
,709
,711
,690
,664
,651
,658
,680
,688
,655
,650
,665
,688
,713
,706
,688
,689
,668
,652
,667
,678
,687
,684
,687
,702
,683
,668
,650
,662
,663
,656
,683
,712
,733
,731
,685
,696
,712
,707
,686
,681
,684
,679
,697
,676
,684
,698
,698
,698
,702
,684
,681
,669
,661
,667
,672
,682
,681
,695
,679
,687
,682
,684
,681
,664
,670
,715
,745
,758
,750
,766
,737
,686
,677
,688
,716
,703
,735
,756
,762
,761
,759
,737
,692
,687
,726
,693
,685
,663
,662
,663
,673
,686
,719
,728
,726
,739
,674
,700
,751
,708
,739
,711
,731
,728
,714
,708
,703
,701
,698
,679
,691
,713
,720
,730
,702
,701
,709
,720
,692
,713
,712
,707
,684
,681
,687
,688
,672
,707
,736
,777
,782
,755
,724
,702
,670
,654
,685
,717
,771
,753
,734
,752
,734
,706
,696
,702
,712
,727
,703
,737
,740
,764
,739
,754
,755
,727
,722
,731
,734
,719
,712
,751
,765
,726
,750
,755
,767
,713
,699
,702
,710
,706
,684
,697
,743
,732
,718
,725
,724
,722
,705
,715
,721
,720
,723
,716
,741
,753
,739
,772
,812
,796
,755
,754
,769
,764
,721
,718
,721
,720
,684
,690
,702
,759
,757
,786
,815
,789
,759
,730
,719
,731
,734
,724
,730
,758
,745
,733
,736
,742
,730
,729
,745
,743
,708
,695
,713
,743
,727
,721
,754
,774
,792
,731
,734
,754
,758
,720
,730
,736
,759
,719
,677
,706
,737
,764
,737
,777
,810
,798
,742
,731
,726
,701
,667
,667
,659
,657
,665
,673
,659
,691
,698
,777
,771
,793
,689
,654
,658
,677
,716
,808
,821
,835
,814
,767
,743
,776
,754
,746
,815
,816
,724
,672
,657
,650
,673
,956
,886
,852
,802
,783
,751
,717
,716
,752
,772
,774
,755
,765
,744
,686
,673
,106
,289
,1570
,1279
,71
,521
,913
,782
,765
,756
,738
,706
,716
,744
,810
,784
,777
,734
,736
,762
,775
,789
,801
,823
,838
,841
,838
,838
,825
,807
,775
,728
,707
,697
,717
,688
,30
,927
,480
,755
,812
,398
,697
,611
,602
,599
,533
,52
,585
,569
,561
,561
,589
,649
,722
,802
,827
,836
,785
,778
,798
,710
,692
,708
,792
,919
,964
,934
,877
,811
,782
,830
,947
,934
,939
,912
,847
,840
,860
,844
,802
,788
,742
,691
,683
,649
,684
,893
,875
,890
,876
,872
,882
,865
,800
,796
,886
,926
,940
,899
,860
,914
,915
,898
,902
,928
,939
,903
,861
,789
,841
,851
,841
,778
,774
,789
,805
,828
,782
,733
,688
,669
,645
,653
,681
,655
,630
,615
,603
,606
,657
,791
,858
,850
,844
,826
,771
,757
,809
,824
,807
,765
,768
,793
,801
,791
,735
,209
,525
,702
,719
,762
,708
,689
,667
,647
,666
,706
,723
,692
,685
,660
,649
,641
,670
,707
,714
,697
,711
,731
,746
,733
,744
,772
,721
,695
,675
,643
,625
,611
,599
,592
,600
,738
,814
,818
,802
,746
,726
,738
,769
,795
,798
,771
,750
,735
,742
,755
,756
,729
,745
,751
,743
,754
,728
,725
,724
,756
,824
,833
,836
,811
,777
,751
,747
,747
,797
,826
,814
,777
,777
,767
,761
,726
,712
,720
,721
,718
,720
,682
,660
,641
,628
,617
,605
,597
,594
,637
,721
,697
,656
,625
,616
,606
,614
,627
,638
,660
,720
,763
,736
,744
,784
,766
,735
,742
,758
,749
,741
,741
,746
,803
,825
,781
,761
,703
,686
,698
,710
,750
,773
,760
,750
,731
,735
,750
,771
,744
,691
,673
,652
,645
,657
,675
,703
,730
,742
,799
,858
,854
,850
,831
,761
,700
,682
,691
,713
,756
,762
,756
,761
,826
,822
,850
,800
,757
,771
,795
,801
,786
,768
,731
,755
,748
,759
,757
,733
,723
,754
,773
,774
,743
,726
,731
,726
,693
,673
,652
,696
,683
,649
,631
,626
,631
,571
,95
,410
,596
,251
,178
,1841
,627
,612
,610
,665
,191
,357
,608
,396
,423
,385
,586
,579
,577
,589
,615
,632
,663
,654
,685
,1311
,644
,670
,668
,742
,730
,752
,796
,875
,913
,908
,940
,899
,541
,1255
,1361
,511
,1870
,606
,1208
,588
,587
,581
,577
,572
,1130
,1630
,532
,255
,271
,113
,423
,363
,1287
,1196
,600
,611
,655
,740
,732
,712
,694
,674
,653
,669
,691
,698
,667
,654
,661
,694
,685
,689
,683
,705
,747
,671
,636
,613
,599
,1201
,604
,627
,678
,698
,731
,700
,675
,684
,694
,690
,683
,703
,714
,707
,693
,733
,742
,741
,695
,672
,669
,697
,724
,729
,688
,719
,747
,771
,726
,688
,680
,677
,680
,678
,660
,675
,720
,771
,765
,721
,738
,713
,680
,666
,690
,698
,694
,684
,677
,679
,663
,752
,694
,761
,640
,636
,642
,670
,723
,731
,705
,668
,678
,669
,666
,662
,641
,623
,611
,611
,627
,631
,598
,581
,577
,589
,614
,643
,634
,634
,628
,617
,612
,605
,605
,591
,583
,578
,581
,590
,580
,578
,598
,614
,598
,569
,556
,569
,580
,616
,607
,597
,594
,615
,617
,608
,612
,646
,651
,620
,606
,605
,602
,601
,606
,610
,604
,591
,588
,597
,603
,586
,582
,599
,616
,615
,596
,559
,553
,568
,575
,566
,575
,602
,641
,663
,660
,645
,623
,616
,628
,628
,644
,664
,772
,664
,664
,662
,650
,640
,628
,625
,631
,654
,629
,616
,590
,583
,600
,624
,606
,605
,594
,604
,623
,629
,625
,611
,610
,606
,606
,619
,630
,635
,613
,614
,612
,607
,612
,647
,664
,677
,672
,649
,627
,628
,635
,647
,631
,635
,645
,677
,739
,663
,732
,652
,649
,649
,667
,638
,651
,656
,651
,646
,633
,648
,657
,644
,651
,656
,683
,640
,631
,650
,668
,660
,640
,618
,635
,630
,643
,652
,645
,656
,657
,659
,668
,656
,647
,643
,640
,624
,621
,623
,623
,627
,630
,657
,669
,661
,641
,634
,658
,676
,644
,617
,631
,646
,647
,658
,637
,647
,659
,670
,664
,649
,628
,646
,673
,696
,644
,619
,616
,638
,691
,652
,653
,667
,698
,690
,652
,670
,690
,660
,643
,684
,715
,679
,654
,625
,622
,635
,632
,650
,642
,641
,658
,669
,657
,671
,644
,653
,632
,610
,606
,626
,654
,656
,665
,721
,722
,720
,681
,627
,597
,617
,623
,647
,682
,681
,738
,691
,740
,639
,622
,629
,654
,680
,668
,730
,677
,693
,664
,659
,674
,682
,663
,660
,657
,648
,665
,692
,676
,659
,656
,652
,642
,670
,677
,676
,652
,636
,628
,652
,687
,731
,675
,655
,652
,669
,729
,642
,628
,631
,646
,652
,662
,665
,675
,673
,654
,653
,658
,649
,655
,659
,690
,666
,641
,636
,646
,675
,660
,637
,638
,668
,723
,677
,667
,664
,677
,688
,673
,643
,655
,680
,665
,637
,626
,644
,655
,666
,666
,683
,696
,703
,660
,653
,656
,638
,621
,622
,625
,645
,636
,658
,683
,748
,681
,667
,700
,752
,686
,686
,671
,657
,625
,607
,616
,625
,619
,635
,693
,699
,668
,635
,635
,664
,679
,674
,661
,644
,623
,612
,612
,628
,631
,633
,656
,668
,661
,679
,698
,700
,680
,671
,666
,682
,655
,628
,642
,656
,680
,662
,670
,670
,697
,684
,668
,667
,686
,736
,653
,675
,680
,677
,679
,680
,699
,731
,735
,732
,742
,706
,681
,707
,707
,715
,681
,688
,692
,694
,659
,635
,647
,680
,698
,682
,661
,675
,729
,748
,753
,723
,669
,648
,622
,584
,586
,633
,732
,701
,754
,778
,782
,714
,676
,714
,756
,670
,661
,655
,657
,636
,610
,630
,669
,789
,798
,727
,729
,717
,717
,685
,699
,784
,729
,702
,711
,752
,706
,745
,746
,770
,762
,749
,765
,759
,701
,714
,735
,764
,732
,737
,734
,688
,671
,676
,694
,753
,779
,778
,788
,743
,726
,695
,697
,683
,662
,663
,672
,707
,749
,742
,771
,763
,707
,711
,714
,690
,703
,662
,668
,694
,736
,758
,734
,749
,713
,702
,697
,712
,745
,727
,707
,731
,731
,711
,687
,705
,728
,717
,715
,729
,770
,748
,715
,706
,728
,733
,708
,708
,715
,702
,699
,693
,700
,701
,714
,732
,733
,694
,691
,688
,686
,700
,693
,690
,662
,681
,699
,694
,682
,700
,695
,679
,682
,711
,761
,726
,721
,717
,745
,665
,642
,618
,648
,736
,776
,772
,753
,790
,737
,702
,694
,678
,707
,793
,772
,685
,677
,708
,753
,743
,751
,726
,722
,701
,673
,655
,672
,710
,704
,705
,702
,697
,667
,647
,652
,654
,664
,689
,665
,675
,657
,649
,643
,653
,674
,664
,643
,660
,660
,653
,636
,650
,665
,682
,689
,673
,669
,712
,698
,664
,668
,682
,702
,680
,674
,670
,696
,736
,705
,745
,682
,670
,652
,656
,664
,680
,655
,690
,707
,738
,704
,688
,697
,710
,674
,643
,649
,698
,744
,748
,704
,689
,685
,732
,742
,695
,701
,725
,699
,673
,678
,679
,718
,712
,673
,720
,723
,694
,691
,725
,691
,683
,654
,646
,681
,723
,731
,751
,743
,740
,732
,737
,765
,740
,737
,740
,695
,690
,702
,744
,733
,715
,735
,744
,720
,685
,691
,689
,718
,730
,701
,741
,810
,853
,806
,742
,715
,711
,700
,691
,658
,664
,692
,708
,672
,675
,703
,738
,731
,704
,728
,766
,830
,798
,769
,780
,714
,676
,672
,691
,743
,688
,692
,709
,780
,743
,704
,724
,766
,758
,764
,697
,700
,751
,750
,769
,757
,771
,768
,706
,676
,661
,682
,749
,811
,783
,778
,764
,780
,763
,731
,726
,747
,732
,741
,746
,778
,749
,738
,771
,766
,721
,709
,725
,787
,786
,778
,725
,745
,758
,751
,737
,716
,715
,750
,709
,703
,633
,621
,645
,672
,691
,734
,720
,732
,692
,662
,687
,716
,740
,743
,713
,743
,740
,716
,682
,675
,694
,713
,772
,779
,759
,726
,755
,752
,755
,726
,687
,664
,713
,764
,795
,800
,804
,808
,787
,754
,734
,751
,775
,757
,594
,516
,444
,302
,1022
,5416
,236
,403
,30
,2437
,266
,86
,420
,139
,248
,379
,73
,1391
,97
,1162
,267
,33
,317
,417
,83
,250
,300
,350
,134
,200
,216
,267
