Time,RtoR
,723
,725
,736
,719
,732
,796
,768
,755
,748
,751
,760
,744
,737
,733
,732
,737
,750
,755
,768
,778
,774
,769
,763
,760
,742
,710
,691
,686
,686
,695
,706
,713
,721
,769
,793
,827
,776
,775
,800
,840
,822
,784
,778
,780
,776
,785
,753
,750
,758
,773
,768
,777
,791
,820
,792
,779
,758
,750
,737
,737
,714
,710
,707
,729
,781
,775
,755
,748
,750
,754
,763
,787
,768
,747
,751
,762
,780
,799
,806
,797
,784
,798
,799
,799
,771
,740
,748
,741
,736
,740
,744
,793
,788
,807
,786
,772
,753
,740
,738
,720
,705
,701
,725
,738
,756
,760
,750
,761
,763
,782
,759
,744
,754
,759
,763
,757
,738
,731
,735
,747
,766
,765
,766
,773
,774
,768
,743
,750
,754
,757
,762
,789
,753
,753
,753
,777
,781
,798
,792
,778
,768
,746
,740
,727
,718
,723
,726
,723
,725
,735
,762
,790
,776
,766
,765
,768
,758
,734
,731
,734
,741
,760
,753
,770
,786
,798
,809
,791
,776
,771
,777
,788
,787
,763
,750
,757
,694
,336
,419
,802
,699
,715
,724
,1060
,387
,732
,773
,782
,777
,762
,738
,719
,698
,690
,685
,678
,676
,671
,682
,705
,738
,778
,795
,794
,807
,803
,782
,754
,731
,725
,729
,734
,727
,702
,689
,700
,723
,753
,768
,767
,758
,755
,743
,742
,734
,726
,708
,711
,721
,745
,758
,765
,754
,756
,758
,756
,751
,752
,763
,761
,758
,738
,736
,722
,715
,709
,709
,722
,737
,748
,770
,783
,766
,765
,760
,738
,728
,724
,719
,720
,720
,724
,732
,724
,714
,704
,696
,685
,678
,686
,687
,698
,707
,701
,698
,696
,707
,710
,715
,719
,716
,714
,703
,693
,695
,708
,716
,718
,707
,697
,705
,705
,723
,711
,700
,688
,686
,683
,676
,677
,676
,677
,692
,697
,712
,727
,714
,714
,705
,702
,703
,695
,694
,691
,682
,685
,682
,676
,699
,718
,733
,730
,734
,732
,727
,716
,704
,689
,679
,672
,669
,671
,680
,676
,683
,700
,712
,722
,723
,703
,703
,699
,706
,712
,713
,707
,716
,712
,715
,718
,712
,715
,713
,711
,710
,695
,684
,675
,673
,676
,689
,697
,700
,687
,704
,697
,700
,689
,683
,677
,681
,692
,702
,696
,703
,703
,707
,706
,698
,697
,701
,704
,709
,713
,705
,702
,714
,719
,725
,719
,715
,709
,693
,683
,680
,675
,672
,685
,715
,727
,723
,726
,739
,720
,715
,701
,689
,676
,678
,677
,692
,694
,692
,698
,713
,722
,734
,745
,778
,783
,740
,730
,712
,703
,691
,680
,669
,666
,673
,697
,723
,735
,735
,773
,779
,770
,741
,715
,716
,718
,719
,715
,717
,708
,705
,710
,715
,740
,751
,766
,784
,799
,781
,757
,747
,751
,728
,715
,707
,708
,699
,702
,685
,686
,691
,698
,701
,695
,690
,693
,692
,690
,678
,671
,665
,678
,686
,708
,713
,707
,720
,730
,730
,715
,702
,695
,681
,678
,673
,666
,665
,676
,694
,713
,702
,700
,697
,693
,685
,685
,677
,675
,671
,669
,669
,683
,680
,677
,688
,705
,726
,704
,690
,680
,667
,658
,660
,658
,663
,662
,673
,673
,672
,665
,667
,672
,666
,661
,663
,655
,644
,641
,652
,655
,657
,654
,646
,640
,639
,645
,658
,669
,666
,688
,692
,692
,686
,680
,678
,666
,676
,676
,674
,674
,687
,697
,707
,712
,171
,520
,680
,667
,663
,686
,699
,701
,697
,700
,717
,730
,741
,747
,730
,719
,712
,709
,702
,679
,648
,639
,643
,659
,686
,706
,702
,708
,720
,723
,746
,770
,774
,755
,734
,710
,712
,708
,704
,694
,690
,707
,713
,712
,1458
,729
,751
,738
,709
,679
,671
,680
,684
,685
,696
,708
,711
,724
,759
,812
,841
,854
,840
,805
,778
,789
,854
,842
,811
,774
,745
,724
,724
,750
,788
,870
,873
,838
,819
,888
,939
,930
,862
,811
,784
,755
,737
,732
,767
,789
,797
,791
,774
,763
,751
,764
,781
,790
,772
,743
,700
,681
,674
,676
,845
,1113
,966
,877
,829
,787
,780
,805
,864
,831
,778
,773
,854
,943
,935
,854
,833
,850
,838
,834
,814
,812
,807
,813
,828
,862
,851
,833
,830
,803
,796
,782
,770
,778
,805
,848
,834
,796
,796
,772
,769
,756
,748
,767
,828
,835
,796
,760
,731
,706
,698
,718
,766
,842
,941
,991
,1006
,979
,939
,881
,851
,800
,761
,740
,735
,723
,734
,285
,489
,793
,895
,708
,755
,730
,724
,728
,723
,725
,720
,703
,692
,688
,700
,699
,700
,715
,730
,730
,735
,736
,732
,729
,734
,744
,747
,753
,731
,712
,694
,694
,703
,707
,713
,711
,705
,705
,687
,681
,686
,692
,700
,709
,713
,708
,706
,697
,690
,680
,833
,116
,368
,183
,452
,649
,661
,673
,684
,745
,819
,882
,917
,924
,916
,867
,800
,773
,790
,798
,791
,783
,770
,763
,767
,793
,859
,897
,946
,1077
,1132
,1139
,1026
,939
,841
,783
,748
,749
,808
,1093
,1116
,1014
,878
,839
,925
,1308
,1238
,1093
,971
,882
,825
,782
,766
,790
,835
,875
,924
,952
,949
,901
,830
,766
,741
,730
,722
,722
,733
,752
,774
,785
,802
,820
,852
,871
,844
,798
,756
,724
,693
,696
,709
,755
,795
,825
,874
,910
,960
,1057
,994
,898
,842
,790
,766
,750
,757
,764
,778
,770
,735
,731
,740
,751
,740
,736
,740
,757
,771
,775
,770
,757
,740
,731
,741
,754
,757
,777
,761
,733
,709
,723
,762
,823
,859
,888
,887
,855
,825
,811
,803
,811
,802
,787
,768
,753
,736
,742
,756
,766
,770
,775
,760
,758
,775
,794
,785
,760
,734
,730
,720
,701
,676
,657
,645
,641
,637
,636
,635
,639
,641
,648
,642
,648
,660
,668
,681
,678
,683
,690
,689
,677
,677
,681
,685
,684
,692
,690
,693
,697
,705
,732
,757
,784
,762
,707
,690
,692
,1388
,677
,665
,661
,668
,732
,885
,828
,768
,751
,733
,736
,762
,302
,130
,386
,801
,816
,1200
,1352
,1115
,1085
,1077
,1024
,926
,862
,828
,816
,936
,1311
,1051
,919
,864
,808
,1410
,168
,362
,401
,178
,574
,729
,739
,799
,1053
,961
,897
,863
,826
,809
,805
,793
,783
,790
,907
,1076
,956
,867
,816
,779
,763
,771
,797
,833
,847
,897
,1003
,1187
,1000
,912
,853
,808
,788
,781
,806
,804
,809
,830
,1008
,1055
,943
,893
,852
,799
,783
,766
,780
,745
,732
,753
,907
,1041
,942
,912
,885
,853
,839
,826
,790
,776
,762
,786
,893
,869
,807
,772
,743
,724
,705
,710
,739
,770
,797
,823
,921
,1034
,927
,853
,820
,797
,789
,781
,783
,809
,839
,947
,1049
,957
,875
,833
,784
,769
,765
,761
,761
,768
,773
,791
,826
,993
,883
,826
,790
,764
,747
,749
,780
,819
,842
,945
,1083
,971
,884
,819
,775
,741
,728
,742
,759
,784
,802
,849
,930
,903
,836
,799
,778
,752
,745
,753
,767
,783
,789
,804
,853
,948
,883
,827
,779
,760
,737
,726
,723
,730
,750
,771
,784
,825
,860
,842
,809
,767
,734
,713
,700
,720
,757
,784
,815
,944
,1142
,1013
,925
,865
,820
,798
,781
,786
,787
,803
,818
,859
,1003
,940
,854
,818
,798
,780
,763
,746
,750
,773
,796
,868
,952
,915
,847
,811
,786
,760
,751
,759
,769
,782
,798
,843
,989
,941
,867
,814
,782
,757
,732
,719
,714
,718
,736
,798
,954
,976
,887
,807
,780
,749
,727
,717
,721
,749
,794
,897
,1003
,1013
,918
,851
,812
,779
,763
,756
,774
,784
,799
,803
,876
,1022
,948
,881
,817
,771
,733
,720
,743
,796
,824
,868
,922
,1116
,1003
,889
,833
,802
,779
,774
,781
,782
,792
,775
,775
,810
,816
,778
,741
,721
,697
,688
,717
,778
,782
,802
,881
,999
,1036
,936
,860
,816
,786
,765
,746
,740
,753
,752
,800
,926
,945
,844
,791
,755
,720
,691
,684
,692
,732
,758
,792
,868
,951
,936
,854
,814
,787
,764
,752
,749
,757
,741
,742
,767
,883
,1040
,896
,818
,782
,763
,749
,748
,749
,765
,768
,796
,827
,869
,850
,798
,751
,717
,695
,685
,695
,732
,778
,793
,788
,828
,826
,814
,801
,827
,815
,801
,759
,751
,752
,746
,735
,719
,700
,688
,674
,671
,670
,676
,673
,667
,668
,666
,656
,655
,655
,647
,645
,652
,657
,655
,665
,665
,666
,668
,664
,665
,667
,662
,666
,664
,672
,679
,683
,678
,681
,673
,667
,659
,660
,655
,659
,664
,674
,700
,704
,708
,714
,715
,701
,694
,692
,695
,700
,697
,705
,697
,702
,710
,697
,701
,689
,683
,676
,678
,690
,711
,715
,720
,708
,702
,699
,694
,686
,680
,674
,660
,650
,634
,632
,634
,643
,668
,690
,737
,792
,832
,806
,810
,785
,772
,745
,741
,735
,717
,709
,700
,688
,674
,667
,661
,665
,672
,671
,673
,687
,699
,711
,722
,726
,736
,709
,718
,721
,710
,698
,693
,683
,678
,680
,685
,682
,700
,745
,757
,745
,753
,757
,748
,728
,708
,689
,701
,695
,689
,695
,693
,710
,715
,710
,709
,710
,712
,706
,712
,697
,690
,680
,681
,671
,668
,669
,678
,689
,709
,708
,701
,699
,673
,660
,646
,639
,640
,641
,656
,656
,661
,670
,669
,663
,667
,673
,673
,661
,659
,652
,651
,659
,662
,665
,672
,681
,699
,709
,706
,709
,717
,723
,716
,705
,684
,669
,666
,671
,670
,664
,652
,652
,660
,667
,665
,667
,681
,682
,685
,684
,687
,681
,668
,666
,660
,668
,654
,655
,660
,666
,664
,667
,675
,684
,681
,681
,680
,671
,674
,678
,672
,672
,671
,673
,679
,679
,670
,670
,667
,686
,681
,656
,656
,643
,645
,639
,641
,637
,644
,656
,667
,677
,696
,705
,713
,703
,699
,693
,698
,685
,676
,659
,652
,645
,651
,677
,691
,688
,689
,699
,709
,707
,707
,694
,681
,664
,667
,657
,660
,641
,643
,648
,673
,711
,723
,744
,764
,744
,755
,736
,731
,710
,696
,694
,693
,687
,697
,702
,699
,709
,717
,721
,727
,727
,716
,717
,726
,724
,714
,696
,697
,692
,692
,697
,703
,707
,710
,712
,705
,699
,702
,712
,709
,700
,708
,695
,680
,682
,684
,692
,694
,685
,688
,694
,686
,686
,682
,682
,671
,664
,660
,664
,667
,676
,673
,686
,701
,694
,699
,686
,694
,425
,278
,692
,163
,202
,269
,696
,641
,645
,660
,701
,737
,751
,766
,772
,770
,761
,757
,749
,772
,761
,635
,191
,719
,715
,708
,716
,910
,557
,1702
,665
,5052
,409
,367
,455
,480
,19
,278
,431
,50
,260
,248
,436
,178
,186
,3279
,549
,85
,1444
,124
