Time,RtoR
,731
,685
,673
,624
,650
,660
,688
,689
,678
,654
,672
,1611
,928
,809
,723
,696
,750
,818
,1112
,586
,329
,459
,801
,806
,791
,717
,745
,717
,681
,670
,692
,743
,763
,625
,131
,735
,693
,654
,644
,629
,614
,604
,606
,707
,735
,666
,657
,687
,777
,886
,164
,643
,1553
,725
,681
,654
,637
,638
,684
,760
,824
,790
,774
,782
,493
,161
,799
,709
,737
,776
,686
,668
,668
,688
,824
,910
,852
,601
,223
,840
,786
,769
,765
,744
,673
,658
,646
,651
,714
,880
,844
,853
,1614
,739
,718
,707
,681
,648
,631
,629
,631
,670
,737
,822
,802
,1123
,158
,1707
,690
,656
,638
,636
,643
,707
,759
,768
,749
,721
,685
,653
,624
,594
,578
,566
,554
,395
,211
,798
,772
,825
,777
,701
,705
,735
,924
,941
,871
,724
,756
,673
,656
,605
,589
,595
,598
,678
,729
,728
,818
,225
,636
,938
,971
,923
,766
,728
,736
,1034
,1044
,1929
,871
,845
,853
,822
,715
,696
,687
,720
,883
,933
,845
,842
,803
,733
,725
,705
,671
,677
,692
,741
,708
,683
,677
,667
,658
,651
,636
,629
,620
,611
,601
,595
,591
,584
,586
,595
,603
,620
,640
,680
,702
,713
,745
,760
,766
,777
,773
,781
,771
,777
,761
,757
,759
,750
,756
,749
,758
,746
,738
,759
,771
,767
,773
,790
,787
,777
,764
,754
,761
,783
,774
,795
,783
,754
,758
,740
,720
,735
,751
,791
,848
,1098
,1052
,1025
,970
,905
,891
,846
,818
,830
,822
,835
,834
,855
,832
,835
,843
,832
,834
,854
,840
,834
,796
,828
,824
,807
,810
,833
,820
,785
,772
,789
,797
,813
,704
,685
,754
,805
,836
,801
,830
,857
,859
,837
,813
,790
,789
,808
,781
,805
,791
,806
,742
,726
,740
,844
,913
,865
,838
,812
,777
,750
,742
,738
,737
,707
,698
,711
,732
,773
,871
,928
,940
,947
,913
,877
,873
,841
,842
,830
,772
,713
,729
,773
,875
,927
,876
,828
,819
,794
,786
,771
,735
,727
,723
,723
,718
,734
,802
,789
,781
,787
,841
,870
,892
,834
,732
,748
,775
,803
,852
,879
,885
,907
,890
,879
,776
,789
,803
,856
,856
,749
,815
,861
,852
,836
,869
,788
,888
,855
,874
,855
,815
,826
,818
,820
,877
,890
,864
,822
,836
,802
,745
,765
,888
,978
,857
,955
,962
,895
,951
,907
,872
,841
,820
,827
,822
,801
,811
,842
,850
,768
,845
,982
,982
,874
,909
,942
,885
,933
,928
,853
,962
,972
,919
,967
,903
,892
,882
,889
,955
,937
,860
,845
,881
,884
,970
,1058
,953
,981
,967
,945
,947
,916
,954
,924
,863
,921
,895
,840
,922
,915
,851
,940
,952
,901
,978
,954
,915
,947
,900
,933
,936
,925
,963
,931
,875
,914
,936
,938
,970
,946
,948
,926
,865
,961
,938
,856
,899
,809
,880
,911
,928
,995
,1036
,978
,1044
,970
,900
,940
,902
,897
,942
,892
,904
,936
,958
,981
,934
,921
,939
,884
,970
,953
,802
,748
,876
,1079
,964
,990
,973
,967
,974
,913
,930
,857
,886
,891
,874
,926
,919
,961
,940
,839
,927
,896
,764
,744
,1197
,1068
,1046
,1051
,1026
,984
,996
,1023
,822
,723
,1067
,987
,375
,950
,974
,892
,746
,733
,727
,1434
,357
,691
,2047
,467
,861
,658
,958
,88
,600
,859
,223
,116
,312
,518
,173
,407
,578
,1129
,1821
,617
,607
,1192
,582
,573
,561
,1646
,534
,529
,523
,520
,515
,513
,517
,521
,542
,566
,599
,641
,725
,742
,865
,847
,909
,733
,804
,754
,711
,708
,716
,720
,715
,688
,664
,648
,631
,629
,617
,585
,612
,605
,693
,1130
,599
,3081
,614
,662
,646
,635
,620
,632
,651
,1342
,2297
,375
,699
,162
,848
,261
,275
,719
,595
,509
,885
,175
,1430
,1242
,1165
,432
,430
,1881
,2495
,453
,411
,421
,671
,1485
,1839
,298
,2467
,1212
,511
,1658
,1437
,3278
,1367
,686
,713
,714
,716
,708
,697
,691
,702
,705
,685
,685
,699
,718
,754
,714
,722
,734
,750
,750
,713
,717
,720
,800
,797
,753
,744
,755
,767
,754
,739
,767
,734
,736
,739
,758
,788
,851
,874
,863
,846
,824
,761
,788
,822
,763
,766
,139
,2139
,952
,755
,828
,294
,406
,2821
,2138
,759
,752
,1207
,656
,182
,4619
,1738
,161
,234
,942
,376
,94
,1507
,329
,2831
,426
,1639
,1792
,421
,1269
,77
,642
,497
,291
,388
,117
,473
,245
,4295
,269
,268
,984
,474
,817
,160
,585
,1534
,223
,346
,52
,533
,305
,298
,420
,306
,279
,1562
,926
,914
,945
,818
,804
,832
,893
,944
,982
,843
,1000
,1020
,1022
,1019
,1104
,1037
,1118
,1006
,1062
,1025
,872
,1056
,1025
,1084
,1109
,1108
,1048
,835
,772
,1025
,1200
,1182
,1153
,1125
,1094
,854
,1454
,778
,814
,248
,545
,738
,685
,673
,699
,1187
,1084
,1103
,1041
,1065
,1739
,741
,764
,926
,1022
,1004
,972
,1073
,1145
,1151
,1152
,1094
,1191
,1170
,1052
,1137
,1140
,1079
,1164
,1020
,1125
,1109
,1021
,1094
,1030
,1046
,1112
,1044
,1076
,1015
,1014
,1069
,988
,1001
,1081
,1029
,1025
,1081
,925
,990
,1119
,1071
,1094
,1120
,1060
,1045
,968
,834
,895
,1073
,1038
,1033
,1012
,952
,1046
,152
,822
,835
,835
,959
,1031
,1042
,1104
,1044
,992
,992
,981
,965
,1098
,1117
,1128
,1093
,1069
,1125
,1158
,1116
,1142
,1146
,1137
,1125
,1186
,1094
,1097
,1139
,1068
,1052
,984
,832
,807
,1074
,1211
,1127
,1096
,1050
,1037
,1014
,872
,814
,823
,965
,962
,963
,1029
,906
,951
,980
,920
,793
,985
,943
,1021
,1066
,1043
,951
,986
,992
,924
,944
,999
,578
,406
,1033
,1013
,1018
,979
,1004
,677
,347
,971
,542
,463
,1028
,691
,316
,1031
,967
,1944
,895
,977
,717
,286
,970
,192
,784
,923
,970
,961
,934
,1000
,928
,399
,579
,968
,379
,589
,982
,934
,984
,989
,946
,972
,967
,950
,493
,450
,905
,197
,667
,912
,895
,927
,1002
,376
,620
,1082
,919
,947
,958
,526
,445
,891
,751
,212
,894
,909
,955
,940
,548
,425
,409
,637
,549
,412
,1019
,271
,725
,1004
,955
,594
,341
,943
,416
,506
,925
,976
,903
,930
,599
,369
,911
,197
,764
,932
,914
,633
,316
,867
,430
,451
,891
,824
,1009
,470
,480
,969
,251
,676
,961
,936
,387
,485
,909
,925
,433
,437
,873
,833
,64
,940
,705
,227
,908
,723
,228
,902
,189
,699
,900
,217
,671
,903
,893
,380
,480
,969
,797
,622
,249
,873
,421
,432
,879
,805
,1606
,833
,245
,618
,928
,909
,593
,353
,1049
,763
,631
,285
,859
,385
,441
,830
,402
,422
,822
,315
,565
,889
,324
,575
,909
,902
,616
,285
,890
,311
,539
,888
,930
,893
,275
,639
,935
,894
,909
,909
,865
,913
,871
,868
,898
,862
,834
,848
,811
,825
,895
,895
,920
,944
,295
,599
,891
,428
,486
,823
,141
,713
,797
,769
,882
,900
,967
,968
,972
,809
,173
,915
,953
,924
,497
,391
,910
,936
,886
,944
,717
,198
,918
,629
,272
,866
,538
,387
,901
,873
,897
,912
,888
,329
,567
,884
,875
,904
,886
,876
,883
,890
,822
,862
,313
,549
,827
,459
,406
,857
,809
,844
,832
,803
,801
,796
,766
,800
,823
,494
,295
,788
,833
,426
,410
,824
,876
,858
,309
,528
,937
,820
,826
,815
,762
,806
,807
,40
,815
,917
,864
,343
,590
,920
,66
,810
,894
,301
,596
,840
,208
,666
,882
,456
,400
,872
,268
,620
,812
,837
,851
,843
,893
,481
,423
,858
,887
,892
,832
,858
,866
,819
,839
,846
,750
,80
,859
,876
,840
,860
,161
,721
,834
,895
,895
,615
,244
,875
,886
,834
,118
,757
,901
,873
,912
,857
,802
,184
,635
,800
,778
,883
,921
,886
,740
,217
,953
,925
,932
,924
,907
,825
,106
,869
,897
,918
,484
,392
,878
,146
,731
,844
,854
,593
,263
,839
,385
,504
,835
,830
,811
,821
,810
,813
,803
,837
,864
,830
,884
,424
,428
,838
,798
,761
,456
,341
,780
,493
,257
,774
,810
,773
,761
,788
,748
,740
,752
,509
,227
,724
,777
,784
,444
,351
,847
,330
,534
,833
,283
,578
,825
,384
,420
,797
,422
,342
,787
,770
,731
,775
,935
,799
,819
,845
,798
,509
,752
,247
,1477
,687
,716
,735
,711
,748
,784
,800
,800
,806
,818
,853
,832
,810
,818
,809
,814
,866
,906
,901
,923
,904
,884
,879
,899
,816
,763
,794
,904
,885
,913
,947
,915
,843
,855
,904
,839
,882
,947
,922
,941
,960
,912
,913
,937
,894
,881
,960
,922
,890
,942
,896
,830
,879
,945
,940
,1006
,1001
,985
,987
,943
,925
,905
,847
,893
,939
,879
,925
,965
,911
,938
,948
,859
,897
,915
,849
,897
,916
,894
,928
,933
,889
,921
,933
,868
,904
,910
,886
,922
,933
,879
,924
,935
,928
,971
,957
,908
,900
,900
,885
,877
,900
,859
,925
,941
,909
,913
,913
,850
,895
,886
,846
,886
,891
,886
,945
,923
,886
,923
,915
,869
,897
,847
,840
,877
,867
,834
,851
,880
,837
,843
,861
,824
,908
,899
,814
,864
,867
,833
,884
,925
,897
,873
,856
,812
,809
,851
,826
,795
,852
,857
,838
,897
,885
,824
,872
,869
,813
,839
,875
,838
,880
,880
,819
,905
,961
,906
,929
,891
,816
,857
,898
,851
,871
,967
,802
,797
,958
,824
,855
,873
,803
,897
,885
,861
,868
,894
,850
,840
,832
,809
,799
,854
,862
,838
,898
,922
,885
,915
,905
,878
,876
,900
,894
,911
,898
,845
,888
,888
,832
,890
,939
,920
,938
,924
,873
,867
,869
,829
,864
,887
,860
,914
,921
,915
,930
,900
,851
,858
,886
,894
,871
,893
,876
,888
,922
,852
,886
,912
,879
,881
,886
,869
,900
,883
,847
,905
,935
,887
,858
,884
,863
,804
,856
,891
,849
,878
,904
,892
,870
,925
,925
,854
,900
,903
,831
,846
,910
,891
,874
,930
,895
,867
,888
,868
,773
,777
,839
,853
,829
,879
,891
,858
,902
,907
,842
,870
,878
,864
,880
,933
,880
,882
,876
,811
,845
,842
,811
,796
,823
,845
,814
,837
,850
,816
,855
,869
,835
,893
,921
,896
,910
,915
,845
,835
,875
,832
,806
,881
,869
,785
,889
,986
,888
,929
,927
,867
,886
,900
,862
,857
,928
,942
,797
,1493
,550
,985
,890
,2330
,1143
,2329
,2117
,102
,589
,444
,672
,6563
,251
,199
